Peso;elastic_energy;CO2;p1_x;p1_y;p1_z;p1_T;p2_x;p2_y;p2_z;p2_T;p3_x;p3_y;p3_z;p3_T;p4_x;p4_y;p4_z;p4_T;p5_x;p5_y;p5_z;p5_T
31686,20686319461;33,11582834423058;82384,13784430598;1,8172504610746022e-05;4,8115149441322106e-05;1,0365643121953785e-05;0,0;-2,6856171812800066e-05;5,766766945748817e-05;-0,0001615428110926524;0,0;-4,755613336187014e-05;-2,0000989887406725e-07;-0,000289126729274255;0,0;-2,694808290733451e-05;-5,8063543288139584e-05;-0,00016103777347243418;0,0;-4,76940769666817e-06;-4,854950061312457e-05;1,1602127427176436e-05;0,0
48731,82369444884;28,176008808400315;126702,74160556699;1,2242789565471905e-05;3,796120660580242e-05;6,554397912580847e-06;0,0;-1,7151122656350377e-05;3,5601930745997825e-05;-0,00010458555236276129;0,0;-2,1647782045143492e-05;-2,9456481044108705e-08;-0,00017517803007014473;0,0;-1,6950808808205298e-05;-3,567884935691029e-05;-0,00010450682708243924;0,0;-7,2593761953705e-06;-3,7941700545008465e-05;6,2684274044434775e-06;0,0
35824,01266336517;23,59369986381722;93142,43292474943;1,391799325450304e-05;4,081406204503353e-05;9,136028339377911e-06;0,0;-2,17309172889203e-05;4,346435644693931e-05;-0,00010769594111759655;0,0;-2,821442662422853e-05;2,966153896663545e-08;-0,00018564416488115541;0,0;-2,173956804270455e-05;-4,350251483185591e-05;-0,00010763283502816813;0,0;-8,61772835172849e-06;-4,0889558192579724e-05;9,460279221982627e-06;0,0
35005,977012469666;27,47899659280129;91015,54023242113;1,6298258369032968e-05;4,8188925530548665e-05;1,1050316071296735e-05;0,0;-3,718521891013439e-05;4,682131921564961e-05;-0,00012712696607767484;0,0;-5,46982278576964e-05;2,923687729110938e-09;-0,0002191260075780309;0,0;-3,74503480056327e-05;-4,6770297529718806e-05;-0,0001265665401274505;0,0;-1,0691392420201314e-05;-4,7969576410619973e-05;1,0945199210000927e-05;0,0
28230,627385691732;27,181188806049697;73399,63120279851;1,7278070750977223e-05;5,0757729840866584e-05;1,2833395609362405e-05;0,0;-5,4608025082173395e-05;5,456836065004445e-05;-0,00013639244380977568;0,0;-8,070298702240252e-05;-8,307863823019883e-08;-0,00023579642166611208;0,0;-5,492796559760556e-05;-5,4739427461415865e-05;-0,00013627935473891408;0,0;-1,297587797784678e-05;-5,104670719422042e-05;1,3520011784727392e-05;0,0
46702,789064529665;28,14622736584409;121427,25156777713;1,202363975060801e-05;3,67753520474777e-05;7,167294819848515e-06;0,0;-1,5651461791666314e-05;3,53055894021637e-05;-0,0001065573700037467;0,0;-2,0325032852651974e-05;5,3067006847588995e-08;-0,00017778896329916053;0,0;-1,5221196723905485e-05;-3,510555811427101e-05;-0,00010629051950066326;0,0;-6,86212893157875e-06;-3,6287882488320856e-05;6,395477423672472e-06;0,0
31899,588212915354;29,276219310890575;82938,92935357992;1,6347563744851827e-05;4,686616521626387e-05;8,715567889065902e-06;0,0;-2,1758801206511656e-05;4,968701011088901e-05;-0,000153701934058089;0,0;-3,2616546937698643e-05;-1,520903880027462e-08;-0,00027072558725511637;0,0;-2,1464590954330104e-05;-4,899430907767606e-05;-0,00015261453969377093;0,0;-5,63384971374021e-06;-4,5912945585879146e-05;7,706123460125002e-06;0,0
46998,65510953071;28,660085204655324;122196,50328477984;1,5104181414740208e-05;4,048372566947387e-05;1,0338042435922096e-05;0,0;-2,3537544918479793e-05;4,2792062551606404e-05;-0,00010200637641242122;0,0;-3,67912194448278e-05;-8,220823120631799e-08;-0,00017634632059293156;0,0;-2,37855273372684e-05;-4,288415743964493e-05;-0,00010146449979535831;0,0;-6,1104343841237195e-06;-4,050493435558094e-05;1,083079503266032e-05;0,0
36479,10140962216;27,66851907516685;94845,66366501762;1,6288975440684745e-05;4,5424045578393284e-05;1,096926473940491e-05;0,0;-2,9242067197581455e-05;4,880411468916516e-05;-0,0001212153884858617;0,0;-4,668249614640423e-05;-2,2637558300157602e-07;-0,000213607581985077;0,0;-2,926475069687464e-05;-4,887369811239565e-05;-0,00012066517728202303;0,0;-7,997746759601526e-06;-4,5395890507045784e-05;1,1455657402114123e-05;0,0
33779,181654076674;26,102532516929447;87825,87230059935;1,4886162273854742e-05;4,550527044501275e-05;8,00155410780338e-06;0,0;-2,7789836046437448e-05;4,210907297281573e-05;-0,0001228608989255788;0,0;-3,627283463664215e-05;2,420269457885983e-08;-0,0002033581554653782;0,0;-2,753738592184639e-05;-4,1945041515709326e-05;-0,00012255155309725326;0,0;-8,167656784994519e-06;-4,523277915056311e-05;7,573231385869827e-06;0,0
38898,939732470884;34,46179899307749;101137,24330442431;1,4565359795533353e-05;4,2757215907466124e-05;1,076179885148891e-05;0,0;-1,981965123968275e-05;4,777272543490241e-05;-0,0001452991496206482;0,0;-2,5783081362375232e-05;3,821941309278742e-08;-0,00025258720354563724;0,0;-1,9216400358502973e-05;-4,748943462120062e-05;-0,0001456167164736278;0,0;-8,085259135761719e-06;-4,236125270639701e-05;9,504644437620342e-06;0,0
40006,58515042044;26,10844208063488;104017,12139109315;1,485855507348362e-05;4,271544032278536e-05;8,61450549454389e-06;0,0;-3,155725372169931e-05;4,182145007449766e-05;-0,00010697302034771923;0,0;-4,833014741486275e-05;-1,2587384615068012e-07;-0,00018244512682971513;0,0;-3,183906439073151e-05;-4,211929120413381e-05;-0,00010705906661859618;0,0;-8,01702045543985e-06;-4,327131238752449e-05;9,971319439774826e-06;0,0
33616,01759606239;30,57383603010657;87401,64574976222;1,5754436290144927e-05;4,269360449996874e-05;1,1515325898555462e-05;0,0;-2,9363522155815757e-05;4,933032501416847e-05;-0,00014198758293163208;0,0;-4,686944713271484e-05;3,4539875350730244e-08;-0,000253999379593945;0,0;-2,9294172949419632e-05;-4,9183998890674026e-05;-0,0001415548505332369;0,0;-6,865191042429795e-06;-4,237002367832505e-05;1,0887795220924262e-05;0,0
43089,44090647498;27,980665046329957;112032,54635683495;1,475162554670656e-05;4,2920957016139996e-05;7,2924452617689785e-06;0,0;-2,184554894290796e-05;4,351410825907265e-05;-0,000108947391975171;0,0;-3,346289230014416e-05;-1,3254667266749736e-07;-0,00018444081014411454;0,0;-2,2119672197641092e-05;-4,35873967740095e-05;-0,00010881579813107907;0,0;-6,522765286177342e-06;-4,314120412100128e-05;7,74788441197096e-06;0,0
34381,82592563724;25,653002768387577;89392,74740665682;1,2532180890833806e-05;3,901914160208126e-05;8,722281367085877e-06;0,0;-2,771238322169327e-05;3,715003262244479e-05;-0,00011363120351632895;0,0;-3,383609425914219e-05;-6,842712357358557e-08;-0,00018956361256981927;0,0;-2,91943267175075e-05;-3,7271287089630026e-05;-0,00011349039683012369;0,0;-1,3372446103573009e-05;-3,9571578504775176e-05;1,007713794830431e-05;0,0
41902,34774333914;31,416351164921483;108946,10413268176;1,647486904779699e-05;4,6196796559937764e-05;9,831645748525547e-06;0,0;-1,59313223108251e-05;4,657273401166497e-05;-0,00013404638295180137;0,0;-2,5879472985769858e-05;2,6795585852273366e-07;-0,00023538736000256987;0,0;-1,5713465474263538e-05;-4,591873859651246e-05;-0,00013360494815603747;0,0;-5,287923482743281e-06;-4,51313409792184e-05;8,128879746809385e-06;0,0
28886,598510338554;26,704539057513937;75105,15612688025;1,4365970762575022e-05;4,4108833564782444e-05;1,0779656199985847e-05;0,0;-4,590709429021001e-05;4,5677857095414156e-05;-0,00013334322234531391;0,0;-6,349973147330253e-05;3,6531119012205235e-08;-0,00023123936121168513;0,0;-4,553425121036783e-05;-4,5519816193678205e-05;-0,00013327630173049003;0,0;-1,0810710777839451e-05;-4,371013326368029e-05;1,0018975409861032e-05;0,0
39805,352074401155;26,09765244725621;103493,915393443;1,4085065545134815e-05;4,277213887363148e-05;8,661957548633743e-06;0,0;-2,2889927284417153e-05;4,2288446993945024e-05;-0,00010789989835092055;0,0;-3,103190556391131e-05;-7,34757321906895e-08;-0,0001816079156756235;0,0;-2,3467563608656244e-05;-4,23882384771144e-05;-0,0001071123721864999;0,0;-1,0598548912520783e-05;-4,280665368010393e-05;9,372190085890812e-06;0,0
47445,41240158748;42,016126969456856;123358,07224412744;1,6313199760595565e-05;4,6104841129163266e-05;8,050519271748504e-06;0,0;-1,01288593000725e-05;4,8582361917130335e-05;-0,00016270170268648968;0,0;-1,5093734229514453e-05;-9,608635149490583e-08;-0,000279756332609918;0,0;-1,0457618640203338e-05;-4,882610112527863e-05;-0,00016301365508346107;0,0;-6,271532303682054e-06;-4,648100083394013e-05;8,98908300357223e-06;0,0
39155,94046993472;24,954853220876906;101805,44522183028;1,613322976464662e-05;4,8135689743374536e-05;1,2053930615917182e-05;0,0;-4,3937378426919375e-05;4,716478253393109e-05;-0,00010316292110351647;0,0;-7,108616204448578e-05;-1,5585148255882277e-07;-0,00017941595169911417;0,0;-4,360724308445122e-05;-4,7262523117870686e-05;-0,00010301957511561482;0,0;-1,1299640929323129e-05;-4,7940301558653555e-05;1,1540787396358907e-05;0,0
39083,140662348356;26,259403553377936;101616,16572210572;1,460419251594574e-05;3,875032247162156e-05;9,961223966532313e-06;0,0;-3,242767027614569e-05;4,433989413888738e-05;-0,00010657110518639552;0,0;-5,4877769158080716e-05;6,330653562903793e-08;-0,00019125304805880648;0,0;-3,220415796634648e-05;-4,4048234701360454e-05;-0,00010602310687088262;0,0;-4,51482033853493e-06;-3,812319736459398e-05;9,27561318400726e-06;0,0
40705,2233158045;27,946500806508556;105833,58062109169;1,3980151476449443e-05;4,2629223684523975e-05;7,777192783371698e-06;0,0;-1,514652909673848e-05;3,9857761555129445e-05;-0,0001150775663212091;0,0;-1,7207607137218033e-05;-4,815343183421447e-09;-0,00018821505906001484;0,0;-1,5622947518704902e-05;-3,989162936729106e-05;-0,00011502224362483024;0,0;-9,409517893402128e-06;-4,276895217923073e-05;8,211056177899633e-06;0,0
36515,5238000303;34,17628178090604;94940,36188007878;1,4882601648097219e-05;4,391898376099448e-05;1,206316869974962e-05;0,0;-2,6807738608056934e-05;4,8525099839983524e-05;-0,00014333399401802457;0,0;-3,816258049896762e-05;-1,3391313847433681e-08;-0,0002483135295501516;0,0;-2,6468112482764403e-05;-4,829162922846727e-05;-0,00014293246089555696;0,0;-1,0465842951475712e-05;-4,3451130429259835e-05;1,1259141813206745e-05;0,0
34905,5084334529;23,65641218207225;90754,32192697754;1,7027842870246253e-05;5,009230975561502e-05;9,581017526506944e-06;0,0;-3,846474205827948e-05;4,818006031598965e-05;-0,00010942802868243757;0,0;-5,937999214382639e-05;-3,9265600521003e-08;-0,00018514117781870572;0,0;-3,864920819842865e-05;-4,809402116881188e-05;-0,00010855030500634834;0,0;-8,949417841732058e-06;-4,9837594514997335e-05;9,723542702704577e-06;0,0
34431,420941620905;30,400174707839138;89521,69444821436;1,587561670610898e-05;4,490302452913553e-05;8,86088198860405e-06;0,0;-2,407425188468003e-05;4,6172889407533134e-05;-0,00014406005446804788;0,0;-3,5029649037452004e-05;-9,563332384971869e-08;-0,00024897497213512246;0,0;-2,3852523325145952e-05;-4,618977382968871e-05;-0,00014469990400117798;0,0;-6,0680993589770084e-06;-4,508441882085413e-05;8,877242203700706e-06;0,0
46122,81023050546;27,490998208491632;119919,30659931421;1,393892509090947e-05;4,2068515607070614e-05;8,619648950706682e-06;0,0;-2,3693035954195704e-05;4,167165475308554e-05;-0,00010234943065083722;0,0;-3,3546082965330095e-05;-8,051896324804042e-08;-0,0001739182769220499;0,0;-2,3678315756043744e-05;-4,16466142805217e-05;-0,00010167604299047501;0,0;-9,06799968267294e-06;-4,1701150473293615e-05;8,593884451286719e-06;0,0
46416,42024050437;28,780244703993624;120682,69262531136;1,3032433757605542e-05;3,5701427713996906e-05;8,939090947625069e-06;0,0;-1,7548511323218923e-05;3,798978181047013e-05;-0,00010418268648325582;0,0;-2,4783817559179684e-05;-2,98732775428269e-08;-0,00018255660090765884;0,0;-1,7599188161766816e-05;-3,7929716146039025e-05;-0,0001033236945441577;0,0;-5,709508390205858e-06;-3,539223159270766e-05;8,907020558056642e-06;0,0
33947,90794573053;26,89376464492279;88264,56065889937;1,6552993537822587e-05;4,756847822757286e-05;1,1261709945220875e-05;0,0;-4,096987780713281e-05;4,923699896704817e-05;-0,00012180259478213642;0,0;-6,355283466993642e-05;-1,5180139818414643e-07;-0,0002115413838674179;0,0;-4,0973302028374216e-05;-4,9211339167716157e-05;-0,00012118742676338254;0,0;-9,43241546320422e-06;-4,726478032555142e-05;1,1245799140255106e-05;0,0
41973,13724751985;27,634232342024653;109130,15684355162;1,5835168138142037e-05;4,1215061867757605e-05;1,0195103897989802e-05;0,0;-2,9914205043892562e-05;4,5753220945926276e-05;-0,00010847276183790692;0,0;-5,1904449386214584e-05;-5,2798983031241434e-08;-0,00019657119660035428;0,0;-2,983240989390016e-05;-4,597909123213327e-05;-0,00010945422917099681;0,0;-4,246295234088093e-06;-4,1718292332419125e-05;1,0259364555256567e-05;0,0
44389,26833227272;30,848329846631593;115412,09766390907;1,3890412713413072e-05;4,1754761491353115e-05;1,000011653620919e-05;0,0;-2,468282209512432e-05;4,117015153095931e-05;-0,00011389611451764227;0,0;-3,3819212432426795e-05;-4,543257220021194e-08;-0,0001915885751684632;0,0;-2,444900830338608e-05;-4,1037541417561514e-05;-0,00011293375738229502;0,0;-9,808678492561768e-06;-4,1068412017226164e-05;9,675199153965683e-06;0,0
29116,832957978055;30,027512211949933;75703,76569074295;1,755472157362366e-05;4,7485825638935465e-05;1,0601313402378863e-05;0,0;-3,305970073783614e-05;5,932212128241549e-05;-0,000150071921244196;0,0;-5,900837985847403e-05;-1,297410116479629e-07;-0,0002715741740802523;0,0;-3,273525846422804e-05;-5,928914828312306e-05;-0,00015075626642341847;0,0;-5,057549544080368e-06;-4,754761733254992e-05;1,0171530960813665e-05;0,0
43946,41968285081;26,74333394408489;114260,6911754121;1,3249150871044722e-05;4,2322298196421514e-05;9,27764061276873e-06;0,0;-3,0334377354247508e-05;4,016218722230732e-05;-0,0001012258195372199;0,0;-3,9735504865764725e-05;7,401437355477718e-08;-0,0001691534028856946;0,0;-3,0570247025445496e-05;-4,009522580855598e-05;-0,0001020208430189528;0,0;-1,2106482561497925e-05;-4,263861669796203e-05;9,225826484586662e-06;0,0
27635,62644142821;26,186457241574864;71852,62874771334;1,4522901449181901e-05;4,471029731555466e-05;1,2555682755244527e-05;0,0;-4,480189845905411e-05;5,168077558808765e-05;-0,00013143544227576615;0,0;-6,87432634941062e-05;2,7092355311453786e-09;-0,0002349112701926925;0,0;-4,5001589750047407e-05;-5,147971142226633e-05;-0,0001313312330304785;0,0;-1,3718593711845839e-05;-4,457523845051838e-05;1,2216827207891459e-05;0,0
55462,65142587004;34,36926525552914;144202,89370726212;1,419754826065734e-05;4,175979201121964e-05;6,271909866720065e-06;0,0;-1,3083874370663579e-05;3,90344038929178e-05;-0,00011511984192053896;0,0;-1,7466054929032407e-05;-1,2438394559749121e-07;-0,0001916822092918623;0,0;-1,3429262692277817e-05;-3,912551010626744e-05;-0,00011462691676719033;0,0;-6,293428954319356e-06;-4,187976615508688e-05;6,877201358234417e-06;0,0
50788,36959561339;32,41896657161622;132049,7609485948;1,4110287676508292e-05;3,947334857386402e-05;9,710262813091533e-06;0,0;-1,4687072787725664e-05;4,1680519389629464e-05;-0,00011383838203413012;0,0;-2,0700883930141988e-05;-1,33479817827299e-07;-0,000196284305514706;0,0;-1,4558811946946737e-05;-4,155579179686892e-05;-0,00011308445342139195;0,0;-6,602019583603387e-06;-3,9079666021987876e-05;9,404188588947776e-06;0,0
30776,73359011201;23,316371688434074;80019,50733429122;1,5177318921488482e-05;4,2557191940246363e-05;7,800312999356564e-06;0,0;-3,724811760947023e-05;4,190139872960284e-05;-0,00012041993347936199;0,0;-5,382955397869369e-05;-5,817572681038353e-08;-0,00021061935816881562;0,0;-3,750149394302714e-05;-4,198190794371496e-05;-0,00012022380560575007;0,0;-5,672420544554177e-06;-4,2668846197569527e-05;8,296557892254791e-06;0,0
23065,38893650975;24,920609015010818;59970,01123492535;1,5275206488639882e-05;5,0931803949951435e-05;1,5946847824192748e-05;0,0;-6,499260535520865e-05;5,788269350500488e-05;-0,00014059103470158492;0,0;-9,870589225164319e-05;-1,1764641881914659e-07;-0,00025226088510912534;0,0;-6,424142412392661e-05;-5,776113271841266e-05;-0,00013994853008956793;0,0;-1,835904867260243e-05;-5,0350537768935764e-05;1,4760651440208922e-05;0,0
65686,7226452847;38,09357395758935;170785,4788777402;1,4875530241157247e-05;4,0028482299392254e-05;8,075066987493884e-06;0,0;-8,634508622623954e-06;4,0673701245570904e-05;-0,00010835694945368797;0,0;-1,2817493612995238e-05;4,6702499954741505e-08;-0,0001836004903077043;0,0;-8,601423819624518e-06;-4,066778526799317e-05;-0,00010866150269931982;0,0;-3,6618589859144536e-06;-4,020990473087925e-05;8,656058196058434e-06;0,0
38668,826819901;32,01720574990232;100538,9497317426;1,4767398026862965e-05;4,521538899469969e-05;9,05533869993293e-06;0,0;-2,6310461134846962e-05;4,4983758170388646e-05;-0,0001366247213565334;0,0;-3,5144421768676754e-05;-9,282952420387507e-08;-0,00022938485336557684;0,0;-2,6785485381845582e-05;-4,511689031255888e-05;-0,000136378918543517;0,0;-1,1362640494936079e-05;-4,5420282235827634e-05;9,792456676645239e-06;0,0
34293,81289184766;21,90573918906515;89163,9135188039;1,335128255226202e-05;4,0434615136075005e-05;9,293723877149639e-06;0,0;-3,5707702291652284e-05;3,8845847523573455e-05;-9,848942507507065e-05;0,0;-4,980302239108426e-05;9,222898520180082e-09;-0,00016816630367105656;0,0;-3,519965857781726e-05;-3,8641717154910155e-05;-9,80998152284175e-05;0,0;-8,266022358968935e-06;-3,983841785387999e-05;8,37646622421294e-06;0,0
33646,539447642994;27,66283704441216;87481,00256387179;1,5873391425487257e-05;4,4522147655785166e-05;1,0410171843523891e-05;0,0;-2,891193387447024e-05;4,7444988674387776e-05;-0,00013080295852718892;0,0;-4,3689854968968135e-05;3,4677668098933794e-08;-0,000229050410432048;0,0;-2,8440305223288174e-05;-4,735075802404364e-05;-0,00013066384925015272;0,0;-6,815561622743171e-06;-4,415969189541566e-05;9,799299905225798e-06;0,0
47833,70947154852;28,284821057838727;124367,64462602616;1,4163061800968958e-05;3,856039326309654e-05;8,64429203029798e-06;0,0;-1,7026516348253514e-05;3,925373573872828e-05;-0,00010408896194339724;0,0;-2,5266602902809252e-05;-1,2150301754974334e-07;-0,00018117454164017473;0,0;-1,718816213454868e-05;-3,931052054952642e-05;-0,00010295154114643036;0,0;-5,2243669089968055e-06;-3,831217567812408e-05;9,189939095953817e-06;0,0
38878,093224154436;36,973246153356;101083,04238280153;1,7324872889107328e-05;4,822145812580852e-05;9,51257691982793e-06;0,0;-1,955511318707747e-05;5,7592713512665415e-05;-0,0001588436030900298;0,0;-3,0425809371142465e-05;-1,8351738399980138e-07;-0,0002799343895677702;0,0;-1,980875165283037e-05;-5,8206701203378386e-05;-0,00015892480014574015;0,0;-7,632140564055417e-06;-4,901839257891738e-05;1,1405167359133544e-05;0,0
36705,36003914403;23,95417550719452;95433,93610177447;1,3287436918434793e-05;4,536945506897719e-05;1,0029978552809521e-05;0,0;-4,3105922922442356e-05;4,17019795492827e-05;-0,0001011865490149709;0,0;-6,124720084222298e-05;-3,497788189686403e-08;-0,00017095906740091586;0,0;-4,206857996098882e-05;-4,15958185838362e-05;-0,00010146301934447174;0,0;-1,3003906902512844e-05;-4,5030670523636446e-05;8,866255517670483e-06;0,0
34939,1181368663;27,969805867637277;90841,70715585239;1,4957272613058305e-05;4,2133632562249405e-05;8,91685885257257e-06;0,0;-2,6885158164113494e-05;4,307641152255163e-05;-0,00013230032601266252;0,0;-3,761818303853909e-05;-2,5844480256246648e-08;-0,00022925941768732515;0,0;-2,733774994212493e-05;-4,3043113358017534e-05;-0,00013191387003670636;0,0;-7,341292658284031e-06;-4,220216810660341e-05;9,508401183248437e-06;0,0
43048,3635334459;30,093117938126735;111925,74518695935;1,7200440339669344e-05;5,068586396999833e-05;9,462782005752224e-06;0,0;-2,366341435007783e-05;4,9164260927980054e-05;-0,00011625639527549378;0,0;-3,572303699992899e-05;1,1511014548210357e-07;-0,0001952460417972721;0,0;-2,329634854785554e-05;-4,9011885528312565e-05;-0,00011649903454112981;0,0;-7,739736583084699e-06;-5,0475605955770214e-05;8,661337238957555e-06;0,0
35117,697202676434;28,767420894111073;91306,01272695874;1,477134311387586e-05;4,37614737819432e-05;1,2034261856320143e-05;0,0;-3,0474391282444227e-05;4,6019741898793736e-05;-0,00012685810667105698;0,0;-4,035104918606068e-05;8,252180068074718e-08;-0,0002162195481821838;0,0;-2,94824902245034e-05;-4,5588451483535024e-05;-0,0001261003160944574;0,0;-9,097133782402778e-06;-4,250753846893582e-05;1,0160872417006112e-05;0,0
39849,85434123741;23,992306755942522;103609,62128721728;1,5059914062633663e-05;4,221999817339342e-05;1,0438454285071814e-05;0,0;-2,9261469078502173e-05;4,426417569041575e-05;-9,652046640573363e-05;0,0;-4,6840113121622975e-05;-4,838247437850427e-08;-0,00017302648087687546;0,0;-2,9947333802642482e-05;-4,457410019695103e-05;-9,720246321482404e-05;0,0;-9,378750190585355e-06;-4,306402313342047e-05;1,1759823065185545e-05;0,0
32718,160761369483;26,71460661120311;85067,21797956066;1,4686906976448582e-05;4,6412209972235e-05;9,015868121680916e-06;0,0;-3,571842056023359e-05;4,3742845725217474e-05;-0,00012728973431573766;0,0;-4,7384075986644805e-05;7,8173578951826e-09;-0,00021281521104251096;0,0;-3,659583577987242e-05;-4,3743991272317354e-05;-0,00012689064961546607;0,0;-1,3430905730277357e-05;-4,664492922254504e-05;9,84487622622685e-06;0,0
53656,99505129655;28,62411718018813;139508,18713337104;1,4748977958706863e-05;3,9714494423238326e-05;1,0712006330763459e-05;0,0;-1,8513262240793676e-05;4,120835809273752e-05;-9,366963251144715e-05;0,0;-2,7784816687632062e-05;-8,325877008294087e-08;-0,0001652986446162793;0,0;-1,8355307959714648e-05;-4,105476098393263e-05;-9,353876143509305e-05;0,0;-5,774429255549591e-06;-3,9360391667386264e-05;9,995129023752669e-06;0,0
47004,990928891166;43,97954575304862;122212,97641511704;1,3581409092417554e-05;3,860377485104574e-05;9,269990909531446e-06;0,0;-1,648880391214601e-05;4,554900358513105e-05;-0,00016039589272242582;0,0;-2,4650132281568477e-05;1,2194865648231226e-07;-0,0002858158026606707;0,0;-1,631226211792294e-05;-4,52240403323251e-05;-0,00016011619580407727;0,0;-6,676080888269684e-06;-3,804616373983786e-05;8,641462326768636e-06;0,0
32868,249519945944;22,031594694621422;85457,44875185945;1,559026459259192e-05;4,611521697700392e-05;1,0140966846460648e-05;0,0;-4,684265358902852e-05;4,496724245260026e-05;-9,93544266999678e-05;0,0;-6,880299189931649e-05;-6,571467352906743e-08;-0,0001680669180674095;0,0;-4,752028387678158e-05;-4,5245143682094784e-05;-9,937688945124266e-05;0,0;-1,1145115468488811e-05;-4,67704362176457e-05;1,1174550723743681e-05;0,0
31567,726084921556;25,705441359133907;82076,08782079605;1,5082586939363156e-05;4,4422161808824554e-05;1,307608909992732e-05;0,0;-4,248891138895159e-05;4,783575387554206e-05;-0,00011872546660441319;0,0;-6,63128830458163e-05;-9,9862232978053e-08;-0,0002087994516421655;0,0;-4,252593276482883e-05;-4,7866601992032116e-05;-0,00011814043080066545;0,0;-1,3005962804211173e-05;-4,424504799377902e-05;1,3259228796308096e-05;0,0
38482,58950615146;30,06339558353786;100054,7327159938;1,464958496469266e-05;4,314624755604882e-05;7,06449985434289e-06;0,0;-1,6431042445416982e-05;4,256075773974897e-05;-0,0001351895539421341;0,0;-2,065290638588502e-05;1,3386315961366495e-07;-0,0002274581022962872;0,0;-1,6273570804785896e-05;-4,223201515910028e-05;-0,00013488472215916425;0,0;-5,683902624062913e-06;-4,27449128481432e-05;6,621282461656878e-06;0,0
41254,48138963862;35,904391867877386;107261,65161306041;1,4042391923344304e-05;3,953067821114215e-05;9,005551907813365e-06;0,0;-1,902491196981459e-05;4,454647743835002e-05;-0,0001441742585215916;0,0;-2,930603255049848e-05;-7,411745896631497e-08;-0,0002531256555643214;0,0;-1,909664356678581e-05;-4,4453140235834775e-05;-0,0001433371528606646;0,0;-6,712337176253044e-06;-3,925257522898782e-05;9,147608657478826e-06;0,0
36837,74325921102;22,06016798201638;95778,13247394866;1,5320928712493443e-05;4,804642136043745e-05;1,0793255353432125e-05;0,0;-4,132401156371535e-05;4,237885991917536e-05;-9,196573137136658e-05;0,0;-5,322887998828796e-05;-2,911749989010575e-08;-0,00014913186301600742;0,0;-4,087638434812261e-05;-4,2247464953122414e-05;-9,144737272891268e-05;0,0;-1,1378952643002877e-05;-4,740720078097219e-05;1,002645074723019e-05;0,0
31798,2487226001;28,394480707433033;82675,44667876026;1,4330022850102256e-05;4,1705035506606845e-05;1,039139130417318e-05;0,0;-2,8727728374898096e-05;4,330296190607523e-05;-0,00013619898694415888;0,0;-3,95663739830037e-05;4,6115717313652125e-08;-0,0002345333033289494;0,0;-2,885370878678744e-05;-4,320468164562028e-05;-0,00013568163210387146;0,0;-9,117415628850951e-06;-4,15668508322728e-05;1,0288872600061044e-05;0,0
38882,34960056843;27,9281624497705;101094,10896147792;1,6157615762839302e-05;4,8860330171376015e-05;9,965959192594581e-06;0,0;-3,405332945705455e-05;4,820846127918336e-05;-0,00011310148301537038;0,0;-4,8644231297391136e-05;1,953492199784391e-08;-0,0001889953621136639;0,0;-3,421289017897136e-05;-4,813472921476914e-05;-0,00011291140248616375;0,0;-1,051207944950673e-05;-4,868500916899173e-05;1,005678365211624e-05;0,0
43787,682789998944;28,511666743983117;113847,97525399725;1,468795510510199e-05;4,0503206800455695e-05;7,98936866887553e-06;0,0;-1,5626489922406743e-05;4,12842370549494e-05;-0,00011320637259304846;0,0;-2,2451086299491932e-05;-7,928234831670108e-08;-0,00019520564421036447;0,0;-1,559583018170957e-05;-4,1346581197292476e-05;-0,000113697163054709;0,0;-4,721799913455328e-06;-4,078362431851804e-05;8,187912360707222e-06;0,0
33836,06226274588;23,48411091150067;87973,76188313929;1,3701640577488693e-05;4,592991670684716e-05;1,2348727857698354e-05;0,0;-4,925983956482548e-05;4,597249002523114e-05;-0,00010292197294787698;0,0;-7,054915843283523e-05;3,8341691110094594e-08;-0,0001793882919360183;0,0;-4,926053760120863e-05;-4,59206955301637e-05;-0,00010318333694322587;0,0;-1,7098494906428032e-05;-4,6035820862551335e-05;1,2191976798867536e-05;0,0
27007,627702751346;27,2747243851067;70219,8320271535;1,4687716772059271e-05;4,072000008615974e-05;1,026258957614136e-05;0,0;-4,145398560356961e-05;5,273169630008387e-05;-0,00013921231250748822;0,0;-7,219383253663984e-05;-8,245386627554828e-08;-0,0002571710982539671;0,0;-4,2005150815841486e-05;-5,330398898796764e-05;-0,00014109414455741964;0,0;-8,053276859305695e-06;-4,231926374995097e-05;1,1463034913118385e-05;0,0
39061,93454450291;25,872447750962667;101561,02981570757;1,600493077972449e-05;4,799832691920909e-05;8,739334231096362e-06;0,0;-2,0740365209616724e-05;4,588131055820376e-05;-0,00010974273337183754;0,0;-2,9088798369020657e-05;-1,4133043018337377e-07;-0,0001824095530033263;0,0;-2,0223261354731476e-05;-4,568215175029628e-05;-0,00010924834423791702;0,0;-7,719547729818476e-06;-4,7455821588729265e-05;8,025497613934376e-06;0,0
