E;mu;ro;k;c;a;mesh_size;L;b;h;t_frontal;t_posterior;t_origen;t_final;t_centro_sup;t_centro_inf;t_lat_sup;t_lat_inf;n_nervios_long;t_nervios_long;n_nervios_transv;t_nervios_transv;prctg_ventana_horizontal;prctg_ventana_vertical;diam_ventana;diam_agujero;L_apoyo;T_amb;h_conv;F;Q
123934860783,62912;0,30425006166100504;7464,274618262425;46,61626869253814;436,7947976961732;1,1686829234205187e-05;0,060000003965681885;11,50606509167701;1,3782103681601585;1,6284419054165482;0,06115434916689992;0,054053684156388046;0,054957757964730264;0,054712690394371745;0,03726875744760036;0,040680844649672504;0,20219767486676574;0,2272277961820364;2;0,0363539463058114;18;0,03258002017624676;0,852144992724061;0,8701471121050417;0,29750549448654057;0,605102963000536;0,9892645008862019;22,18792791198939;9,053584201261401;9167,469926178455;102,43087640032172
134583360631,9502;0,27959669005125765;7098,471677443013;44,151929430663586;503,53276055678725;1,2406069792695343e-05;0,06000000724002975;12,470964512089267;1,4762154962271452;1,4713224140927195;0,05659079967811704;0,06415999804437161;0,06033154172077775;0,06431578233093023;0,04129970673471689;0,03809921883046627;0,2253043389208615;0,19870439448952676;3;0,04371097849309444;17;0,029090645654127;0,7661019421927631;0,8235674210824072;0,3071700341999531;0,5476398560777307;1,0650573855265977;20,576058347336946;10,965554784983397;10640,785763040185;99,74506836384535
131412762147,37445;0,31135694978758693;6560,923601873219;43,580602339468896;484,3857030272484;1,2258304267555475e-05;0,06000000307038168;11,26018295250833;1,4036168498396875;1,5480462337844074;0,06264885668456555;0,06482261721789837;0,056616636347025635;0,0626513294801116;0,0404742816016078;0,03960817871987819;0,23030921572074292;0,20496592048928142;2;0,03876000211387873;19;0,027696373818442227;0,8743100255541503;0,8294576456211508;0,30984872449189427;0,6297377669066191;0,9734754405915738;21,009686797298492;9,569190945476294;10444,599207490683;104,03600817546248
120959214190,95248;0,27249460900202394;7650,653300900012;46,045008019544184;416,0056859590113;1,0660421375080942e-05;0,06000000571398841;12,642836191179232;1,4485821540541948;1,39087877785787;0,055097027376294135;0,05697581193968654;0,06171942371875048;0,059046772342175244;0,03644186934828758;0,04117425797879696;0,20853520922735333;0,22113010304793715;3;0,041179960831999776;18;0,030997706623747946;0,7889663492888213;0,8753335089050233;0,2854190170951188;0,557750799022615;1,099244292639196;19,668526490963995;10,418691156432033;9996,16282992065;96,25272300094366
114322989317,5885;0,32749871442094447;6959,001572430134;42,02655021753162;450,29520163685083;1,1424731580138206e-05;0,06000000143640678;11,827678567171096;1,5048204146251083;1,450784760620445;0,05941124021261931;0,05881485263630748;0,059294505178928376;0,06590907552838327;0,03880913176387548;0,03716607921570539;0,21489574931934477;0,2115802291482687;3;0,037616371549665926;18;0,03165668549761176;0,938728450704366;0,7733262894488871;0,3213462653383613;0,5706924148276449;0,903861989080906;20,026014645025132;9,269196720793843;9458,708232268691;106,35284952819347
125548985903,15134;0,28863645924255255;7320,544080343097;48,4258423531428;472,4678075276315;1,2684190932288766e-05;0,06000000969125678;10,901505966531111;1,318552803810686;1,607945296447724;0,06433994814008474;0,06296146689355374;0,06466681237891317;0,0561172013618052;0,04277868074178695;0,04361586909741163;0,23735794818028808;0,23668761816620826;2;0,042442688986659045;17;0,029660952977836132;0,842662108130753;0,9092288809455931;0,28145423138514164;0,6430455932021142;1,0296548752114179;22,753596327826383;10,74394577741623;10983,278337866068;93,979751188308
125590953649,953;0,3223878228105605;6918,990970449522;41,37731467746198;496,18973546102643;1,2033622877508401e-05;0,06000000750991756;11,105858226167038;1,3723812520094216;1,4556167389266192;0,05923674876987934;0,05995140601694584;0,055066731143742796;0,058875339310616254;0,038437737762928005;0,041014822810888286;0,1995643964149058;0,23376927429810165;3;0,038593077622354026;18;0,02783015974983573;0,7634183050692082;0,8396841401420534;0,2770548194646836;0,612700591608882;0,9111998928710818;22,724638301320375;10,116556717082858;10367,308730259538;98,78767693415284
114181850943,71439;0,2937500902824104;7280,544530181214;47,915453776717186;426,5725608319044;1,0738486244246364e-05;0,060000001117822256;11,917076307535172;1,4886932343244552;1,5940318635664878;0,06301516346633435;0,06184800447151065;0,06026912811398506;0,06277222397178411;0,04247063114494085;0,03970664784312248;0,2226927335076034;0,21966222425177695;2;0,04148165088891983;17;0,03047573708742857;0,860892266239971;0,8890989234112203;0,32761733232066037;0,5408032881841064;1,0369683623313906;20,07088274080306;9,903556924313307;9815,707676112652;101,5511041879654
120805869903,41544;0,3062423102371395;6611,5379890892655;44,02439057640731;438,28936229273677;1,1200756440758704e-05;0,06000000664540407;12,879317357065156;1,5357786607705057;1,5432096778415143;0,06170022388547659;0,06593572194501758;0,05783800093084574;0,056179961655288935;0,04077451059222221;0,04369920150190591;0,23386577228829264;0,22955583430081605;2;0,0377835401520133;19;0,03282299452833831;0,8222227078303694;0,7610084443725645;0,2960293581336737;0,5873782600834966;0,9661404913291336;19,641090536490083;10,78336749970913;9354,421019554138;91,44630525261164
131466936552,8971;0,2776046637631953;7701,278761541471;46,622416131198406;462,10271763056517;1,2761782033696771e-05;0,060000004639042356;11,317451786622405;1,2787190582975745;1,4047967883758248;0,05454493056982756;0,05583892388641834;0,06312241772934794;0,065889529556036;0,03680545895546675;0,037022757329046724;0,21280062756314874;0,20239131932705642;3;0,04214075469970703;18;0,02885939005203545;0,9089740228094161;0,9003621671535074;0,3011167261563242;0,6598761489987374;1,091933757811785;21,056076965108513;9,195616560056806;10829,812051728368;108,83868930861354
134539866494,01486;0,31334898322820665;7503,566160611808;46,06881200429052;482,68651293590665;1,1737189333967864e-05;0,060000005039083024;12,528520211437717;1,4945484175756574;1,6145238792523742;0,060206450175493954;0,05519022037088871;0,0593606717325747;0,06118259337544441;0,03798391143232584;0,03652741352468729;0,217805460434407;0,20712208491936326;2;0,039314534209668635;18;0,02727688472159207;0,8456972856260836;0,939298923369497;0,31132437000051144;0,5777361203357577;0,9944540640339256;20,570665772259236;10,330246629193425;10006,673444062471;94,8605527356267
124074472952,6341;0,2705023389682174;7137,774271611124;43,47058250103146;457,640310510993;1,1055521407045424e-05;0,06000000366655235;11,74225939232856;1,3265789940170944;1,4761589767411352;0,056039439540356395;0,06304655278846621;0,06455280308425426;0,05747448996081948;0,04195149634778499;0,042188127554953096;0,2402033532001078;0,224645154196769;3;0,04073479878902435;17;0,031428914470598104;0,9303326759859919;0,8006489961408079;0,29147274982184174;0,6347725347429514;1,0702225349843504;22,239959214627742;9,679964274168015;9560,068121179938;107,31165183708072
117450047563,76147;0,3294906048104167;7828,009979054332;48,469124539755285;422,63257126137614;1,1472010344825685e-05;0,060000009194267644;10,778010299289598;1,4183209575265647;1,3866441244259478;0,057730523932725195;0,06118109376356006;0,05650730200856924;0,06448721428960562;0,04330334997922182;0,038211687177419656;0,22731357726827264;0,21219487787038088;3;0,036061533533036705;19;0,03189344785362482;0,7862007234059274;0,8607104154862464;0,31529985593631865;0,6218153835833073;0,9266468612477183;21,555888073705137;10,507193084806204;9019,683731719851;97,25074091926217
128664293745,53262;0,2866438744962216;6745,361703168601;41,931056150235236;493,88618486374617;1,2474504644103348e-05;0,060000002168379446;12,318934694491327;1,4449794074930251;1,5250156609341503;0,06452065880969167;0,05703082318603993;0,06178147607669234;0,05459179411455989;0,039272896125912664;0,040504342287778855;0,20560383490845563;0,24140041141957044;2;0,04388815683126449;18;0,029435909371823072;0,8829650515317916;0,8120008332468569;0,2799712607637048;0,5644420555606485;1,0024401262402536;19,156423505209386;9,48166367225349;10546,329032629728;104,9557201564312
130474661570,04237;0,30370085449889306;7908,179288730025;43,18582018185407;433,9456769898534;1,2723084498412907e-05;0,06000000595608815;12,459451886592433;1,5261351875513793;1,413329991325736;0,06543532469496131;0,05859883526712656;0,0659539698176086;0,06374054444208742;0,04003313152492046;0,03648489052802324;0,23184304764866828;0,1983401980511844;2;0,037310281269252295;18;0,030863181687891483;0,803233640473336;0,9233836853131652;0,28730215150862937;0,6033922029286624;1,0447929905727507;22,40196985770017;9,594789627939463;9178,39396186173;93,60374331474304
117112169275,0603;0,28244593447074295;6824,31395156309;45,228007840923965;500,90122881159186;1,138121876528114e-05;0,06000000268141618;11,51763150440529;1,3393757259882988;1,570419555902481;0,05831569277867675;0,06278938904777169;0,05908458099514246;0,05535526388883591;0,03600023768097162;0,042793159194290636;0,20940216793864966;0,22823851582035423;3;0,04264038094878196;17;0,027467640381306408;0,8885776617377996;0,7927427859231829;0,3079965141601861;0,5538612906262279;0,919000106677413;20,92135041821748;10,386185323819518;10638,656377792358;106,05510974302888
122954963939,26442;0,31756112119182944;7606,745551340282;42,21142454165965;465,98245576024055;1,0626101179338992e-05;0,06000000945899881;10,71823816592805;1,3877135322764516;1,5854999117553235;0,056626237783581015;0,06460797343030572;0,06263191303610802;0,06043596912547946;0,038742958560585974;0,03880109369754791;0,20303927799314261;0,215616505458951;3;0,03806316273659467;19;0,029995336817577482;0,8288153849728406;0,8671526917815208;0,2833046102151275;0,5968184847012162;1,0778589958325029;19,183082546666263;9,301152164116502;10160,516612231731;96,00358305498958
137131868023,42534;0,29630628721788527;7239,028938952833;49,31432263087481;445,23501736298203;1,2288077970258891e-05;0,06000000183521435;12,084974756930023;1,4312206139974297;1,4284079689532518;0,06111981863155961;0,05680510780960321;0,056032066930085424;0,05823800569027662;0,04271201068907976;0,04047744417190551;0,22479196533560752;0,23244661611318587;2;0,041987151652574536;18;0,03170899753086269;0,9248820738866925;0,8265620113909244;0,31946130031719805;0,6466863106191159;0,9520901430398226;22,033721118047833;10,716818235814571;9655,309433117509;103,70890531688929
134345402475,44647;0,32454671613872055;6691,930884728208;47,63551460579038;452,8396972492337;1,2435807165578007e-05;0,06000000848526784;10,871745847677811;1,359584528502077;1,5158978191204369;0,05513173019886017;0,05425953606516123;0,06129367541894317;0,05695148789137602;0,043513996444642544;0,04197238481044769;0,23078978195041416;0,23735194421932101;3;0,036532106928527354;18;0,03029149311594665;0,8051788661256433;0,8317477389797568;0,3242816944979131;0,5759259453043342;1,0624223032966258;20,37234859764576;9,816795356571674;9445,70268318057;97,53319455310702
119582963222,63777;0,28931725937873126;7780,012436723337;40,532820330932736;475,22427686676383;1,1652472708642482e-05;0,06000000023013189;11,857456615101546;1,457106472812593;1,3588492990471424;0,06261359086632728;0,06431605092063547;0,05441697337478399;0,06514798684045672;0,039546411037445064;0,039311577081680295;0,20770443180203438;0,2108696391247213;2;0,043393169313669204;17;0,028389426620677113;0,9033504504151642;0,8730435882136225;0,27289200313389306;0,6403324093669653;0,986629417911172;22,968680155277255;10,16993192769587;10987,492812797427;100,2969654276967
113739815028,38432;0,31069034043699506;7021,686285035685;46,90674936398864;487,0296935737133;1,0943136294111608e-05;0,060000007007848154;12,654268162092194;1,5495374627299607;1,485278142336756;0,06392983082681894;0,060275208804756404;0,06434626959264278;0,05964691114425659;0,037210396043956276;0,04328850585967302;0,215778685182333;0,22059124238789082;2;0,03984176360815763;19;0,029049940075725318;0,7803112108260393;0,7756053066253662;0,3052850369922817;0,6237573945522309;1,0164905043318868;21,48469129856676;9,016691973432899;10463,458409532905;90,2017031610012
127688551787,287;0,2754607976227999;7382,28828641586;44,864490861073136;418,84199691191316;1,199164436122775e-05;0,060000004364565825;11,248804768826812;1,309326492011547;1,6423195992596447;0,059821916230022906;0,0583251435533166;0,057739087376743554;0,062030727211385965;0,04124085035920143;0,037995944447815413;0,236800884924829;0,20580214375257494;3;0,04023393675684929;18;0,03225742160528898;0,8663539217226207;0,9069500337541103;0,29935584113001823;0,5587503449991346;0,9407216530293226;19,74978086706251;10,995556134730577;9970,473516732454;107,59435394778848
127327020349,91235;0,3090555370599032;6852,568710735068;48,673515513539314;465,3470746316016;1,1612159048639237e-05;0,06000000066382492;12,74185629785061;1,3440293876715004;1,467308360338211;0,059477720864117144;0,055021851662546396;0,06209375958144665;0,060875643957406286;0,03640708979964256;0,041436539962887764;0,23537129381671548;0,21708318904414772;2;0,038976576901972294;17;0,03208913871087134;0,8671750193275511;0,8837149732001126;0,3288292952813208;0,6157451319694519;0,9336024476215243;19,915254746004937;10,459211939945817;10889,199182391167;94,07494919374585
112586161051,87685;0,2766678780689836;7936,745011294261;41,70911385677755;440,12118539214134;1,2330807222791015e-05;0,06000000797413649;11,23521021460183;1,5126163333654403;1,6289411868900059;0,06427713326364756;0,06357836229354144;0,05699243709817529;0,05707250873744488;0,04037603502720594;0,03984736104309559;0,21447749612852932;0,23118520401790738;3;0,041088354572653765;18;0,029578597253188493;0,7739208173379302;0,8339938709326088;0,2739381566271186;0,567759631164372;1,0078335940837861;21,322037048265337;9,558956228196621;9427,60138399899;106,83871038258076
119221622240,72963;0,323324157781899;7177,01391200535;45,72812124341726;429,0111803673208;1,187745190411061e-05;0,06000000479032423;11,005259349569679;1,4275343947373331;1,5315193075686693;0,06296071591973305;0,061012713678181174;0,06504123979434372;0,06394602286443114;0,042869122445583344;0,04387092056125402;0,19814552048966289;0,1994634675756097;3;0,03764558462053537;18;0,027052354216575623;0,8983815821073948;0,9173463065735995;0,30236570002511143;0,5848171141371131;0,9890618329867721;22,9988027298823;10,62821227684617;9902,803966775537;96,78252976387739
133191557298,41441;0,2909364127367735;7544,331060023978;43,82882454805076;500,08510852605104;1,0911942602314054e-05;0,06000000650343065;11,79797255289741;1,4002497556433082;1,369888573139906;0,05478735744953155;0,057562644068151717;0,05967039748281241;0,0543302047625184;0,03883609118312597;0,0374134686216712;0,22110112581029534;0,2266330176219344;2;0,04228850738704204;19;0,031244753379374744;0,8158500678837299;0,7775985243730247;0,2929350863769651;0,6324364044517279;1,0632689483463764;20,336843043006958;9,352717256173491;10413,26803714037;104,17515208944678
135977629828,2668;0,31542738335207104;7706,620796676725;44,400014326907694;490,70958441868424;1,1350061394572258e-05;0,06000000319315788;10,585038453526794;1,47063838673383;1,6119148612953722;0,06145522493496537;0,05936096203699708;0,0633850853741169;0,058667997814714906;0,03989003003388643;0,03691819634288549;0,22606906912848354;0,2217253430224955;3;0,039239598192274565;17;0,032662459407001736;0,9212374866008758;0,7836634941585362;0,2899894054234028;0,5897134954109788;0,9731982192024589;21,806724615208804;10,237599125131965;10734,621463343501;99,56197943538427
122593992878,6829;0,29883066913113;6618,231046944857;46,29951926227659;420,91272297501564;1,2608928362384438e-05;0,06000000552300546;12,144180887797848;1,3549525935463607;1,450332256872207;0,05629358378425241;0,062051523037254815;0,058279379535466434;0,062282350715249776;0,04392062182724475;0,04235991432517767;0,20453072265163064;0,20420730947330595;2;0,04081947092711925;18;0,028658108577132226;0,838007295485586;0,9227102059312164;0,3146530212275684;0,6527942763268948;1,0974293671548367;19,41546217035502;9,77457256987691;9198,331888765097;102,01337402686477
115958121535,36827;0,3011626536212862;7399,169198144227;41,13785318378359;455,0897586606443;1,2183041697651147e-05;0,06000000233902151;12,372123683057726;1,2967685249894858;1,3892541800625624;0,05798321616277099;0,06534528947621585;0,06070720509812236;0,05573837529122829;0,04133424023538827;0,03835246808826923;0,21913656172528864;0,2388294594064355;2;0,036383113361895085;18;0,02799609594605863;0,8907450143620371;0,817383399438113;0,2785249201208353;0,6093839109688998;0,9057022837921977;20,82150259539485;10,912340588867664;9721,382204443216;91,92276569083333
130113499308,9363;0,284566025454551;7038,9638954773545;48,102188422344625;478,72342855483294;1,0585751189514995e-05;0,06000000903263005;11,530930268252268;1,55321060532704;1,5508435615338385;0,06577090838178992;0,056042430941015485;0,05533195654302835;0,06554004530981183;0,03736676178872585;0,04092613096535205;0,24136175779625774;0,20961889012902976;3;0,04355684100091457;19;0,030695054629817607;0,7953859270550311;0,8664020687155425;0,3186508910916746;0,546874418668449;1,029909397661686;22,498998161405325;9,074555376544595;10212,788050994277;109,62809793651104
129085727897,47269;0,3278724525868893;7297,64937357977;47,14183397870511;447,71819668263197;1,10969836063236e-05;0,060000002842921146;10,800479764211921;1,4746207865923644;1,359597425814718;0,06490284856036306;0,054428092818707224;0,05725486209243536;0,05650262310728431;0,04206353487074375;0,03606316673010587;0,2015364492237568;0,2308076739721;3;0,037135704584419726;17;0,02921752422116697;0,8737669645622372;0,7986527810245753;0,3104978138767183;0,6289203514158725;1,021883855946362;18,925324368104338;9,937933132052422;9562,717743217945;98,3163470774889
118641479010,69373;0,2878676060959697;6935,696349479258;44,68216746021062;469,9230908565223;1,1843333048313856e-05;0,06000000578527591;12,222435789881274;1,3775863616503776;1,5025511766783892;0,05735108648613095;0,06378441815078259;0,06403489589318634;0,064794153816998;0,038094590134918685;0,04265243553370237;0,2231177882179618;0,20091506331786513;2;0,042805223420262335;18;0,03247802088595927;0,7898281412012875;0,9288994707912206;0,28664672903716565;0,5583340827003122;0,9476771231740714;21,78416706584394;10,041096346452832;10120,536992326379;100,76747493818402
124495716649,10764;0,31213907059282064;7627,403391059488;47,255479644052684;504,19014559686184;1,2589839877322316e-05;0,060000001351462086;12,578555667493493;1,2918067296221853;1,6392313691787421;0,05566017947718501;0,06044377706944942;0,054108168873935936;0,0594321996755898;0,036648591324687;0,03862936417758465;0,23325924130529166;0,23536519990861415;2;0,038492072112858294;18;0,030129310045391322;0,9381961842626333;0,8097522054985166;0,3219990601949394;0,5717444337531925;1,0554686481133104;22,144211898185315;9,145508660003543;10580,854581668973;90,66748252138495
135731489141,47168;0,27213413804769515;6537,97358199954;40,860094112344086;435,8227621205151;1,1504351545512676e-05;0,060000009932525904;11,618230354739353;1,531538847964257;1,496275097038597;0,06058881730958819;0,057793499272316695;0,06080615995824337;0,0615364136248827;0,04068162212520837;0,04008672623336315;0,21099109467864036;0,21852938213944434;3;0,041567976370453834;19;0,028186863407492636;0,843534737508744;0,8500367170944809;0,28267097085714343;0,6417594138532877;0,981237118318677;20,671796585060655;10,874407213181257;9103,136345744133;108,37247114628553
132658165437,16937;0,3041290001012385;7075,181309087202;42,55649204738438;416,24613916128874;1,0770792241550981e-05;0,06000000037223972;12,829021960031241;1,3213956280313433;1,560547781176865;0,05415395175665617;0,05918908963724971;0,055591243363916874;0,06320379330217839;0,041608121506869794;0,04158160869777203;0,21702587427943945;0,2138016345910728;2;0,036898120291531084;17;0,029769158363342284;0,9153486268036067;0,8898520315438508;0,27058861378580334;0,5953905298188329;1,0833546737208963;21,217448225431145;9,723659571260214;9811,476534232497;92,83187275752425
121227482776,15756;0,28014947338029744;7441,369896801189;48,95166947320104;483,02200553938746;1,2148922907344997e-05;0,06000000833415912;11,44177662334405;1,5086339419707657;1,4176350748166442;0,06209430976957083;0,06258569245040417;0,06236980042979121;0,05510104455426335;0,03757753017544746;0,03913980083167553;0,23787667945027352;0,2402782332263887;3;0,043036951079964636;18;0,03152355470135808;0,8213968003541231;0,8488650762289762;0,32468095438554884;0,650866884291172;0,9591479394584894;19,474335670284926;10,265028504654765;10255,510989576578;105,59529092162848
115372889372,52014;0,3198584911040962;6773,7461888697;42,9858402851969;472,0023705214262;1,2867960960157215e-05;0,060000003900173744;11,083074962999671;1,4492061605639757;1,4406269995495677;0,06340907196700574;0,0651982164233923;0,058819899190217254;0,0601333684399724;0,039179262124001975;0,043147735469043255;0,22945598921179772;0,20838475619256497;3;0,03972922987490892;18;0,03106052049435675;0,8502272463031113;0,9010386546328664;0,297088919095695;0,6038094156235456;1,0377341421321036;20,10510580614209;9,422327758744359;10792,973216623068;95,52957348525524
126012757723,2197;0,295879050437361;7856,086267018691;45,44557335600257;451,0752453096211;1,1242253852151334e-05;0,06000000746171107;12,01385315223597;1,4052115594744683;1,5835327858105301;0,0588455925732851;0,05660142258927226;0,06551643642783166;0,05784330293163657;0,043146740078926084;0,03757416247576475;0,20654333444684744;0,22317956128716468;2;0,04033667524158954;19;0,02761161000095308;0,768404337503016;0,7700909051671624;0,3057060871459544;0,5486992716416716;0,9135026138275862;22,693235240131617;10,587959557771683;9272,78977446258;102,92192848399282
126532121677,88297;0,30664834376424555;7568,155849445611;48,330368989147246;491,65698642656207;1,1570500229105353e-05;0,06000000494469578;12,23410375402309;1,5166124502308667;1,4449764724820853;0,05619409630447626;0,06429290829598903;0,0589297394156456;0,06303925186023117;0,0414422288313508;0,0416458782851696;0,20414809258282185;0,23648973926529288;3;0,04133089470118284;19;0,03076678626984358;0,8394721257686615;0,8950031519308685;0,2775894764252007;0,6271214586496353;0,9355510281398893;21,118710075505078;10,35667997226119;9692,88593903184;102,52031333744526
114894730108,7901;0,279036103785038;7208,936675824225;41,22547912504524;424,906790278852;1,253610131379962e-05;0,06000000633921774;10,862860289402306;1,3489247033894063;1,6067421108484268;0,060054887004196644;0,054096506517380474;0,0657346752472222;0,054935221530497076;0,03747365127503872;0,0390721124112606;0,22643851823359729;0,21757555736228823;2;0,03871940740942955;18;0,02755229416117072;0,9362419346533715;0,764785255677998;0,3177369411662221;0,5566212450340391;1,0097821768373252;19,58063559103757;9,632175950333476;10248,859351500869;95,30374186113477
121551581914,53665;0,3209719817340374;7900,743281003088;46,21079468820244;459,7123812623322;1,1817528226807713e-05;0,06000000081209298;11,662179657304659;1,3959752545021475;1,55619945153594;0,06474543911218643;0,05830140541121364;0,056158389519900084;0,06029717676714063;0,039779238589107986;0,04307980278879404;0,2410460567548871;0,22970353585481643;2;0,04204663818329572;18;0,02989878556318581;0,7920934955403208;0,8839094754308462;0,28909334415569904;0,5736639508232475;0,993348097242415;19,999822764471173;10,55497813411057;10710,393844172359;105,21320989355445
132375270989,72351;0,29335959892719987;6808,380494266748;44,17073512729257;480,6594627648592;1,1098931318700313e-05;0,06000000781602715;12,608654854260386;1,4229153811857105;1,3944268930703403;0,05750850507616997;0,060110119029879575;0,06288128263503313;0,05800546310842037;0,04380873031914234;0,03763769952207804;0,21944378150999547;0,20184614749252797;3;0,037904036313295364;17;0,031793852923437955;0,8767344082333147;0,8436429480463266;0,31376566406339407;0,6438272508233785;1,0675552118569613;22,793006290867925;9,45523288846016;9230,615194886923;92,58650820702314
