F_total_int,F_total_ext,Q_total_int,Q_total_ext,P_mean_int,P_mean_ext,P_max_int,P_max_ext,P_sd_int,P_sd_ext,h_min_int,h_min_ext,h_mean_int,h_mean_ext,h_max_int,h_max_ext,h_sd_int,h_sd_ext
179813.516300521,447646.4591994865,3.745191284513973e-05,0.0001095531464845,301653.06898205244,184687.0255474421,743840.3982613373,561049.3564166442,308045.3711071311,248724.8550641092,5.683398658027578e-05,5.673142177885177e-05,5.788136765844392e-05,5.936080911134061e-05,5.8771978523219765e-05,6.219873995985031e-05,4.5642968382231714e-07,1.2745079829087314e-06
341264.2459710352,832774.8531027868,2.7286813022663976e-05,0.0001477067593899,588133.6916923401,341376.15448729123,1381979.605652787,656539.786588736,614161.0327241719,318842.8099937855,3.6868661396380006e-05,3.966375504236211e-05,3.8958944910974486e-05,4.288374960746792e-05,4.060853283242698e-05,4.519600153784141e-05,1.0063766636039e-06,1.172625346795127e-06
190229.3130505307,422062.6050231603,5.749972911532005e-05,0.0001596982241394,349234.11766822066,215127.5348742424,1083580.6098221394,620573.0357920866,432885.3152323152,270897.8865007776,6.441191519547988e-05,6.104712460844066e-05,6.569543118138297e-05,6.358738825281583e-05,6.709286549122425e-05,6.589175917181399e-05,7.285033426776051e-07,1.214604603783873e-06
158066.9525673117,444556.18588862725,5.8782556873644766e-05,0.0001439245428048,280394.74449364044,198650.0159420629,562168.2338552283,598243.2921847296,253010.76919568187,259122.191580939,5.795335359383656e-05,6.033723780186132e-05,5.8886210985959e-05,6.429875237558385e-05,5.952871946126217e-05,6.765076654470333e-05,3.7694930774355445e-07,1.7220598574547696e-06
486984.1645667605,1093075.2428362994,4.35614353761979e-05,9.299727701598234e-05,800715.7504600146,447757.26092533657,1457752.3119205458,775055.8580469466,643717.2788616964,368718.775956133,3.5875322807499337e-05,3.3216776626100535e-05,3.805694235731788e-05,3.666310923767426e-05,3.93154358525692e-05,3.972162136331309e-05,7.394324986005654e-07,1.4733075063696622e-06
270616.41324517,913753.5186129846,6.242703822676904e-05,0.0003975811546612,413698.6883154018,390103.63139978255,720100.6234041968,1003893.253287444,342774.41979140235,450947.2978688963,4.538921824107017e-05,6.497242597345597e-05,4.626495133548403e-05,7.046312930331356e-05,4.674823481780839e-05,7.429023978623906e-05,2.885696477097575e-07,1.934807542999174e-06
189509.42988152543,428043.7193790389,7.864542121684059e-05,0.0001340009392733,350876.54020408454,182322.5948433632,1024797.4052537396,685462.0451786093,432289.9142305896,286023.7989263624,6.0761590658776985e-05,5.724200862258654e-05,6.220612945467187e-05,6.0058978302772607e-05,6.357065015795113e-05,6.325810689838985e-05,8.086124081973778e-07,1.4324127884657549e-06
242696.0923383795,824165.8049506474,4.361358220608227e-05,0.0004686820863889,396786.1538461725,368279.2072775533,753703.424843363,763707.3346109589,343187.2895844628,344538.70702406904,4.808765691086054e-05,6.746288151114709e-05,4.919227612079416e-05,7.137164813183595e-05,4.989776677293208e-05,7.470903226519069e-05,4.229177177525749e-07,1.627890631719168e-06
473537.6667693951,1047634.6458000503,2.26649792810082e-05,8.599789229030086e-05,756962.2001171894,423120.1835723546,1742481.0176723374,710730.2544154809,765310.438190843,338200.11114317155,3.3250574337364595e-05,3.0019623338712158e-05,3.568454714690536e-05,3.320020607570195e-05,3.765278926190665e-05,3.5407660239522846e-05,1.1158686704256896e-06,1.171141573854581e-06
523152.2103494948,1056696.340240548,7.479814203585298e-05,8.013524499604253e-05,910380.4555057624,420907.55034095846,2221201.5440558232,888827.885764294,935238.8397395083,392876.72600212914,4.984102566848482e-05,3.694613484757504e-05,5.28733948558069e-05,4.1328025610337217e-05,5.538370726176257e-05,4.735202847224692e-05,1.4195578782223985e-06,2.084396931614648e-06
433070.2750829652,969970.22068646,9.476871279574876e-05,6.93039146899728e-05,799098.2600963466,449795.36143783113,1952704.1172361765,1164525.313662802,924882.9287590856,489861.3462322546,4.206040799054558e-05,3.845475028029464e-05,4.532666292119247e-05,4.4271466678823024e-05,4.807476902774389e-05,5.042697830172799e-05,1.6266708515786422e-06,2.7276701686350167e-06
245080.70388350423,442811.6542279787,0.0001658433292806,0.0001403665108067,467013.9990776504,233504.72412684548,1311505.5389231988,930253.142431318,562056.3252250415,350664.85615006456,7.508635480152917e-05,6.27184653495826e-05,7.711800573876804e-05,6.636983506662334e-05,7.896252493162151e-05,6.962221326177812e-05,1.0448508243565184e-06,1.621909148021266e-06
236210.497727938,521189.26504149387,3.158719801518683e-05,9.29014175984499e-05,361790.8161767371,231825.82292635608,1153523.711932993,516051.1344740461,485977.0695304953,247280.189211376,4.685073436561314e-05,4.32687039686823e-05,4.822407625909528e-05,4.58295341967364e-05,4.968828869382514e-05,4.76564012991838e-05,7.512945995981884e-07,9.585783823394389e-07
473822.5152199028,1091479.3464224674,2.7516147877640257e-05,8.883928382843388e-05,791944.5089923713,555471.7418929698,1472477.680212995,1579963.8765958312,647019.1022425059,680963.0661099179,3.201786392664237e-05,2.9016367394794896e-05,3.423330403675948e-05,3.651732221323383e-05,3.563483436428018e-05,4.179788452638207e-05,7.801321579871024e-07,3.1082307786414934e-06
145503.9681130398,469566.7594853583,5.376094088245568e-05,0.000216119128631,232221.23643736803,198852.17115986868,444351.4050402862,487306.2109813821,202156.89731985575,222410.650869168,6.0717698647959e-05,6.847008749065426e-05,6.133984870901624e-05,7.127555417821929e-05,6.174519011422295e-05,7.387602734209607e-05,2.407187156551401e-07,1.2436836504468925e-06
352998.2096439433,866554.6967464009,3.0774802262991635e-05,8.539563161985042e-05,544316.8593533327,414691.0357222598,1238747.9166105192,1091535.3093893067,544551.9668054453,466095.1037600867,4.010920487637276e-05,4.260027849503421e-05,4.184896930525056e-05,4.72850748969459e-05,4.313792917682408e-05,5.17239538187451e-05,7.144152660539796e-07,1.9371021170815278e-06
372047.38373655983,795107.8585639554,4.269665880900677e-05,0.0001251273388988,638756.3879629737,378086.0259917189,1719590.244598901,998423.486095796,756785.9713315866,469688.0385879277,4.126905140366379e-05,3.4807307560660446e-05,4.378490135280004e-05,3.913123558070452e-05,4.614986552051111e-05,4.237658656222589e-05,1.3326408104186964e-06,1.8496857636173688e-06
305712.62196785776,900203.446713921,5.365857300077411e-05,0.0002612651477375,487645.2638153384,476966.076623568,877557.3199130787,1791960.7055230075,392645.4699760408,673163.340887192,4.50759811857925e-05,5.770771451713548e-05,4.634705701794005e-05,6.40043558047719e-05,4.704027486595285e-05,6.995942111414301e-05,4.012361804541682e-07,3.0089891998884743e-06
386678.1158891618,1165085.1562441378,3.197468693454493e-05,0.0002382324992,712590.3894091,472718.89820896334,1735846.0274085607,970050.3047905517,818329.3799352954,447534.147426885,3.0010866943507745e-05,5.108005232999593e-05,3.272987962624326e-05,5.582989526909813e-05,3.505724077994765e-05,5.9755336167095686e-05,1.3978503848721113e-06,1.8971790613139087e-06
270170.14164521644,711256.8147125976,3.926790363015783e-05,0.0001898859734946,512792.72855524026,355063.4872575709,1644768.5311029209,1051869.3699799478,697490.689249448,449920.45144012256,4.5404158575099647e-05,5.0337477716002616e-05,4.7468289548905625e-05,5.4908696987400944e-05,4.982512622330374e-05,5.8591772086567256e-05,1.2927596107909796e-06,2.031516554830589e-06
238737.53178464237,916779.693933726,4.873802004654179e-05,0.0004002368616789,385458.330139358,425423.9867813108,793307.6495726209,1113172.4315690054,382996.9466130148,498108.5316350664,4.284715232664713e-05,6.812093498958751e-05,4.40235988496514e-05,7.476296994803861e-05,4.4845712559276e-05,7.945310012394772e-05,5.009311291864563e-07,2.3301071218075246e-06
366043.7640765728,815744.8303229648,5.468779092981198e-05,9.589403787223446e-05,787339.4436807192,351828.8109274923,2422006.6678670323,979451.13363841,980414.902339508,438470.0738791617,4.876053864860792e-05,4.481462480838046e-05,5.198658535006168e-05,4.90767769800569e-05,5.565334839603109e-05,5.2662159636467394e-05,1.947356290769292e-06,1.698443269292772e-06
99953.67821651796,514339.5289107406,4.248323650762293e-05,0.0002686034038782,179652.31252447108,210117.5869658001,432076.9888780067,444967.3084437716,204318.94193318067,208964.8897649301,5.331453994862694e-05,7.259144387730078e-05,5.390367702585673e-05,7.593197756522143e-05,5.448897928991247e-05,7.838495551334722e-05,3.445801633093989e-07,1.2376302812989049e-06
427727.2152502669,764343.561531938,0.0001474948588133,8.14167249530753e-05,667477.3653320627,366279.561203428,1196556.3049333957,927218.4640140017,574407.3345840409,433562.5273820575,5.073754950107537e-05,3.112189872950352e-05,5.258039144398112e-05,3.527930441089751e-05,5.357901426757278e-05,3.838522080837485e-05,6.275267731178062e-07,1.7342397311281653e-06
327855.48205673235,517047.35453625815,0.0001406062541099,8.974445704535263e-05,582754.2084957493,242899.80647767324,1448762.9844295294,594317.3403369817,603098.9517658226,254221.58222041867,7.344924080881583e-05,5.198267636751584e-05,7.539819689839783e-05,5.533216659586127e-05,7.712394835370221e-05,5.78924944107421e-05,9.283314687142312e-07,1.2963599466291072e-06
159560.01489118408,476874.6479549615,6.523383958350481e-05,0.0002464729474787,289518.1873200432,206819.4167906232,832897.7112891917,443486.30992214935,355884.00085588417,204756.8008211048,6.99627770404728e-05,7.662730892291643e-05,7.099496529784532e-05,7.874862919444287e-05,7.213946648219723e-05,8.07293287438977e-05,6.061373292380669e-07,7.493523970436619e-07
382790.93068202736,715549.8141456746,0.000106178241616,7.422325789606924e-05,704724.1259752485,319845.5418073756,1919676.4713186445,1004771.1154073172,834367.1600505674,430491.2468410389,5.455887399919033e-05,3.976251828079442e-05,5.750031215437407e-05,4.367859074498978e-05,6.0029778807820254e-05,4.777159258723404e-05,1.4731627302346485e-06,1.83354308598238e-06
190738.97660003023,416952.2293273173,4.8950742188532126e-05,9.124648195042998e-05,364892.9243277406,193814.03039253643,1125694.4761261088,550350.0082064841,451833.99385350704,232043.96642202124,6.104432906257673e-05,5.722090635124292e-05,6.238718414146202e-05,5.943136417408144e-05,6.390501839404579e-05,6.163384028929185e-05,7.779985873473682e-07,1.02877491869917e-06
510907.8219516338,1069063.2891416172,5.280139444892152e-05,0.0001012117958508,879353.3427636648,476751.79393507546,1783055.5299575997,1088684.468887003,813134.4299889768,521343.0023040178,3.884395047654278e-05,2.8827468361768484e-05,4.171463566998729e-05,3.424645944363971e-05,4.367413271665296e-05,3.91775763621116e-05,1.179646692543732e-06,2.0656717821848496e-06
307955.96298678895,708420.428508682,4.01240250656733e-05,8.619671739424857e-05,744367.4323103892,387710.3323581395,2593516.938153364,1433747.3824410904,991555.05610187,564155.7079219574,4.644182814295406e-05,4.377602316949503e-05,4.970958552750193e-05,4.934937055707357e-05,5.372601513613954e-05,5.390383020855084e-05,2.09443660705751e-06,2.472697597425279e-06
436598.995099428,1131432.5666705952,2.2165181287616147e-05,0.0001079867643197,786887.7166221107,483738.9636087283,1765965.883940205,1786632.2754182394,787920.7822647139,748169.0506409857,2.743420263284794e-05,3.4771260172693776e-05,3.0309926318373614e-05,4.132839955352294e-05,3.235597804879923e-05,4.7350370777867575e-05,1.3047474488333993e-06,2.931186345215145e-06
297875.44932945346,480818.4149127596,0.0001810249354571,0.0001936069199973,458531.9316840228,249016.81717913027,1027554.1657943794,651220.0353641874,458991.5029041674,281966.2196371452,7.601005185602513e-05,5.813727305807743e-05,7.746122819783164e-05,6.075637675766469e-05,7.850243579941548e-05,6.317602625896831e-05,6.184628452794537e-07,1.2741981154751474e-06
322647.65403259534,749857.7224327486,3.131527092545465e-05,8.405008819390596e-05,531983.0618360824,338556.27017858875,1115424.3753951604,792911.6220720107,531123.744075186,373810.7221328736,3.444814953979985e-05,3.308687269636489e-05,3.622753848602525e-05,3.6960851936886656e-05,3.741723616398988e-05,3.991174277085353e-05,7.443284294677568e-07,1.4786051129779934e-06
186580.84848708776,659326.3607483811,5.854462395409053e-05,0.0004786069198763,327731.566432666,279700.4803753939,731588.7320795668,577199.5324354131,351080.9482893866,280089.28721382166,4.7839157542534005e-05,6.387151274546387e-05,4.89434131461667e-05,6.72512053785142e-05,4.976598079978062e-05,6.992587312579118e-05,5.253255325256055e-07,1.2706990929261065e-06
450505.0532179813,1058932.3618962464,5.0353301209551256e-05,0.0001925463996481,859143.9243073711,450668.227678104,2024961.3880025805,900330.1018898737,929987.5979023596,436942.6393880375,3.724118760958931e-05,3.818487095266253e-05,4.04617696251194e-05,4.2690666356584894e-05,4.3141320133862e-05,4.595301526851727e-05,1.5813450074756214e-06,1.6355560092200948e-06
282136.3109087253,649644.6568198658,4.855348031922012e-05,7.699780015719171e-05,476915.1583247013,308547.4364232774,910467.192050296,1002244.807904254,404465.332452804,428183.42123034375,4.478201165193858e-05,4.1407988853720016e-05,4.6251580979936674e-05,4.616093068497211e-05,4.709933216678127e-05,5.017760770788996e-05,4.931272406396229e-07,1.990970848371479e-06
324681.7951488133,749867.8248580751,3.397363955986856e-05,5.7733263567040695e-05,538253.1193613877,397431.1477115216,1313335.8806065358,1578848.7791121758,573970.1072410031,592487.4233931877,4.0092192034467126e-05,3.7675587356871976e-05,4.207175798601019e-05,4.3198204918299033e-05,4.375289591773563e-05,5.021548081308597e-05,9.18808892751998e-07,2.8879709283298894e-06
138189.83012545356,478643.0294016079,3.900511997298035e-05,0.0002465566667098,258315.26556223023,206295.50294194583,657238.3654256399,437253.3593156966,296294.2590203524,211757.1708962246,4.901506984608351e-05,5.975517729208988e-05,4.995734386285105e-05,6.190791917469628e-05,5.076251698788903e-05,6.373879461440529e-05,5.104782299120013e-07,8.99103081381758e-07
460729.5553247126,1113992.0315979768,2.395697644466065e-05,9.431921339449492e-05,824942.8789366878,453831.19029280695,2150618.6859306837,1192285.223631778,910054.0979221398,545092.3063206181,3.3604593810764224e-05,3.6563319642675e-05,3.668323039967209e-05,4.153219241114577e-05,3.9289792413812935e-05,4.521568102191199e-05,1.5538549792857094e-06,2.0100013950838523e-06
118849.493430965,574899.7183149228,4.88930629500867e-05,0.0005525712076469,223655.26366604463,223372.4442075957,733551.2016293358,450391.8392321826,308458.95815415593,205963.3413441796,6.547542147968934e-05,8.742658794524399e-05,6.625305762090795e-05,8.968118429879596e-05,6.72604119332342e-05,9.179827528589153e-05,5.349800659977841e-07,9.704466744175053e-07
200726.9476701492,463176.9035362718,7.268815138211373e-05,0.000167002201068,346141.38734402595,231693.94508210284,864109.8221488247,641075.1577922247,357858.13555993384,266663.84492763795,6.95618178153152e-05,6.645511110065628e-05,7.07405006663556e-05,7.029107138664147e-05,7.18340497231692e-05,7.314435187194154e-05,5.427061045334512e-07,1.5039929534231271e-06
198502.59108211752,404648.49406881846,6.899450155117712e-05,9.432839698264588e-05,380350.4193981814,170950.9062275473,1216781.1565711724,472828.9873581541,513840.6042184815,213545.39556569135,6.052925360833562e-05,5.389044078434899e-05,6.211621983242954e-05,5.627764550622965e-05,6.387781395183165e-05,5.839262026743698e-05,9.488809056848144e-07,9.858823568053156e-07
172196.30259010184,533500.1350913651,0.0002089911294915,0.0005092977891468,330524.35142602253,236408.58568008983,707656.8654614042,546703.3166553694,339952.0122509049,243024.34875132664,7.686042016735582e-05,8.510997453054574e-05,7.801239485160547e-05,8.84756227933021e-05,7.881581306609744e-05,9.06657257443954e-05,5.242023888511717e-07,1.136624509080354e-06
323032.78215691063,711268.7487286753,3.668974471221656e-05,6.915845416115853e-05,516070.8512817407,307691.03927459684,1232043.7466139558,1193352.9759071425,526372.6943378419,486520.9379295811,4.60992834239402e-05,4.036333281023236e-05,4.777831715130861e-05,4.4981164720948255e-05,4.9131250198083606e-05,4.963826084423615e-05,7.661684531483998e-07,2.096444238409519e-06
191550.839276022,478146.8185383664,6.909964329780535e-05,0.000410949132713,302698.3057249264,215874.9835491329,719121.6689527676,488955.26796935766,317736.3532938185,235824.91029003428,6.792465044362402e-05,6.896773154708161e-05,6.88479314389385e-05,7.10971887602721e-05,6.959108072145273e-05,7.273152292987681e-05,4.38666912830581e-07,8.706179364682445e-07
207788.32540348708,828440.3459660981,4.495610108347878e-05,0.0004631244989889,312464.51888403617,373462.9008073953,825090.8024406959,824208.8529730942,353490.628675372,351002.45138077904,5.244154780876316e-05,7.822535007189459e-05,5.346086115967994e-05,8.296737260436291e-05,5.4391621642349896e-05,8.66663436863269e-05,4.927048538755881e-07,1.926174020692255e-06
251516.7858176316,831947.8450863202,3.193377400048171e-05,0.0002106587981032,475755.5970767789,331710.25272821856,1160474.0197642136,671768.65380576,544679.836549471,309869.3978270851,3.662266572195772e-05,5.530859415240439e-05,3.8372128193126e-05,5.860112720246048e-05,3.99318020284776e-05,6.108492232157656e-05,9.444051195616414e-07,1.3020945484394578e-06
410830.9390477488,1100250.8474381452,1.6597703726300866e-05,0.0002736037410838,799836.616603881,475643.03622915415,2068915.0769792811,965479.993830124,843816.5229622517,468297.8648709363,3.194427771407006e-05,4.284549087376341e-05,3.4758327283314296e-05,4.8070941271620033e-05,3.736244889195804e-05,5.1639221196047486e-05,1.464973787774752e-06,1.916630716632246e-06
339399.20638997527,790992.5025941033,2.5867449330116874e-05,9.9293103823929e-05,613437.9509963935,318466.1343277147,1630763.1015198785,813396.7776965993,683534.3438727563,362472.11143884587,4.108494704675725e-05,4.019533888628234e-05,4.321210162981865e-05,4.362663755823032e-05,4.535425732757796e-05,4.692596313372599e-05,1.0619849852534255e-06,1.332781916699053e-06
226947.7846800458,775109.8296196404,3.263117418878493e-05,0.0004442019636628,457450.08711092686,370689.9042467549,1435421.761277347,820359.0611437198,561306.4770721578,362082.8288585953,4.850734103347047e-05,6.668569076994884e-05,5.032229599612907e-05,7.130373592683551e-05,5.2414115634599786e-05,7.470892627180915e-05,1.0677185521793577e-06,1.7919494165715116e-06
469830.2843584327,1050717.5265973462,5.966660247721904e-05,0.0001143618178535,812138.7130278072,494617.3233185434,1992309.189508197,1312779.952398705,939290.0190555856,617066.5419825194,3.376794102460143e-05,3.0119754175650635e-05,3.680361217446736e-05,3.562570856961511e-05,3.935971007964686e-05,4.02989864114366e-05,1.5741494637351785e-06,2.4999880193845585e-06
377510.72932371567,677406.375442545,0.0001321006988514,6.117609200098219e-05,618467.5450734395,363215.6280874595,1456675.973772585,1409298.190807294,660139.2370910627,518499.41238014726,5.786389309513871e-05,3.998505063620495e-05,6.0166072539979055e-05,4.5254410608258194e-05,6.19310868899731e-05,5.088947462640818e-05,1.0614841072464736e-06,2.561737260845122e-06
456320.8693668231,1059026.3236300626,2.91032412546201e-05,7.794251314002741e-05,764397.6034337132,546743.9461140286,2059832.8513822076,1829314.8654277944,876005.4734280403,705370.3722133995,3.551405736657255e-05,3.33072904394732e-05,3.842452674729119e-05,4.155623798883592e-05,4.101411710703146e-05,4.7397108218714846e-05,1.4272077151205006e-06,3.2208298955527007e-06
338290.20992906054,852873.5848546413,4.334051094096775e-05,0.0001865651188816,639724.2007833637,343391.80271068984,1638864.923733358,718737.4298734105,687177.4117550453,339069.33482950926,4.814241208826e-05,5.298094082903522e-05,5.0447047274990895e-05,5.6075837556189627e-05,5.244995677605218e-05,5.8641101712225146e-05,1.116479847371546e-06,1.314734593017832e-06
162489.9244360093,564427.6787784591,3.938393470935766e-05,0.0002527296893156,277274.7467994368,278838.5720316824,651979.814092064,871184.6096391107,288558.57482098846,378830.0352313753,5.132596274250607e-05,6.27524741476145e-05,5.231641304512879e-05,6.752328396111176e-05,5.311822491294962e-05,7.118740680587351e-05,4.71856554111094e-07,1.87834798011924e-06
339473.6556609095,681132.4891141523,0.0001523083948408,0.0001232952227474,610961.8378138972,312016.8182720415,1256317.489100737,798062.1006860603,581917.06200821,339421.03998010425,6.203178029354847e-05,5.2010266688411465e-05,6.409744092414018e-05,5.588697055660508e-05,6.564746643639346e-05,5.987155973336694e-05,8.975882435727974e-07,1.621388730994949e-06
382976.9523003695,892346.9337382828,4.425292139365801e-05,7.968871263590185e-05,689738.2909110226,359393.32261875,1430607.8992231446,1099180.6936911007,650136.9808665689,485666.374373946,4.033073372149992e-05,3.8409651698280326e-05,4.260110215449521e-05,4.322809751677872e-05,4.424534246508665e-05,4.706705388373127e-05,9.888832298786936e-07,1.923973750975319e-06
337491.0191083784,747755.9259546588,0.0001418566745181,0.0004815144258951,552385.8557980942,324323.3461768082,1530085.630406971,649248.1194070207,669044.1282659493,314814.1175281699,6.522101908304884e-05,6.189991833671681e-05,6.728578769773178e-05,6.492527533149863e-05,6.91082972533443e-05,6.702877027120685e-05,1.0978541311529818e-06,1.0709034697295285e-06
233699.9577357284,409162.0526016199,0.0001723059553086,0.0001946331444178,372405.74561724433,167321.62401749403,1001424.9484748164,427086.6347377398,439457.2759159707,196926.2566437564,8.399925749476076e-05,7.119525862955721e-05,8.537170079240642e-05,7.364460962620362e-05,8.660183180637909e-05,7.604009496536535e-05,7.024339949225996e-07,1.1487291273536958e-06
419176.5092809709,1147372.0487884884,9.5952559763449e-05,0.0003934476093702,745943.4277808792,515944.79833148624,1940929.889539664,1236297.6140405429,874746.3104831683,524884.6872581535,4.979557594774514e-05,6.334814780161352e-05,5.274053068941717e-05,6.95885914137896e-05,5.538806448916693e-05,7.484365328229697e-05,1.522192719643013e-06,2.639726092515453e-06
287533.6301686939,665850.1409886397,4.597295232357608e-05,9.257966524431368e-05,450462.76937099866,305125.50786882563,1076897.034278119,665520.2646476091,473149.79047571856,286569.91720488435,5.064404398620163e-05,5.0240186604189166e-05,5.202429586665251e-05,5.26531974598656e-05,5.312686479586225e-05,5.47186769616475e-05,6.534913436617765e-07,1.0129072479361997e-06
177574.7101126568,424522.6177773429,4.069161097179048e-05,0.0001511560516046,269327.9570913929,174357.75819784382,610269.9605835709,326104.8363811227,269558.8038109386,158001.67957546294,5.5038145369940576e-05,5.459341371270921e-05,5.581481173499581e-05,5.599667469479556e-05,5.6443618851300034e-05,5.7109813699552336e-05,3.400590192668241e-07,4.425442191082417e-07
537106.7182919394,1025235.980003219,0.00010603998954,0.0001021458432192,809621.2780001377,537949.1160614681,1798390.8269995318,1439709.4658276453,807555.6223843725,614104.6069120908,5.094585528180504e-05,3.190298574334939e-05,5.348258217091779e-05,3.935235299433328e-05,5.523826048820456e-05,4.542213879292983e-05,1.0559123292959045e-06,3.042731425255053e-06
327876.01677710353,884644.3736414728,2.1062611284928643e-05,0.0001398989863958,809413.1619365086,344267.7574258119,2788847.035074397,694727.7475973807,1067408.868658668,314995.00264659355,3.606659173077572e-05,4.568215401001066e-05,3.9543623816095606e-05,4.864362004382671e-05,4.392701915916726e-05,5.142104184973811e-05,2.269547029234365e-06,1.218813638064915e-06
178547.32899712477,431907.4782247941,3.619674393449221e-05,8.322899390711711e-05,322722.19717203005,217985.9333575926,860297.089451824,773234.5181846657,367330.5324587535,308106.55608859594,5.385559971895224e-05,5.312279584051794e-05,5.500924420726693e-05,5.594567339367006e-05,5.606578208122883e-05,5.917180922982858e-05,6.172144019230663e-07,1.4416953956684545e-06
135733.10379782572,565801.8729063994,3.963582781122442e-05,0.0003893813498838,249306.62161763167,232678.12307856543,600730.248985138,393467.01365508896,285601.48696139007,186491.6343031548,4.7100775710973496e-05,6.525485190546374e-05,4.7967519377168e-05,6.774348578805001e-05,4.880901019639531e-05,6.958615563313105e-05,4.780874220473674e-07,9.311032160096134e-07
213472.32014748093,418403.5100696591,6.481793084216818e-05,9.56388576326245e-05,397181.0953605441,175850.79313652503,938527.978135819,432789.8972611269,397155.90386686526,197143.17295310492,6.530893871891462e-05,5.71075012931645e-05,6.668777161144201e-05,5.9276376879117256e-05,6.783623522791564e-05,6.097467081555387e-05,6.342539504121316e-07,8.796361258234516e-07
467511.8128926157,1111827.8004180004,1.8385796297202386e-05,0.0001069998890087,893003.6428788163,447648.2285757755,2792108.7744025257,817361.3606973914,1189168.1923222276,394948.0375201186,2.7701001770654164e-05,3.0815970947781725e-05,3.1368159747690785e-05,3.47660427444206e-05,3.5448589629393626e-05,3.79436743076682e-05,2.191688972594189e-06,1.5057536537917316e-06
268455.5083010046,699698.9004958717,3.685304221887558e-05,8.859968479045013e-05,504166.4957158239,275179.462625976,1230040.9655673036,648207.0020219083,578338.3775378765,290666.7654079212,3.7118441248007085e-05,4.217025225337385e-05,3.902578727342789e-05,4.489504478386521e-05,4.076363806260712e-05,4.7746145224346485e-05,1.0031611116580023e-06,1.069902667372753e-06
204937.34633085912,424489.41551530623,6.69181047465554e-05,0.0001543598261666,339454.66652528435,179022.37493941357,830053.975018277,348830.01768943545,371021.6739325765,169516.9518269658,5.864565527473397e-05,5.348241765063726e-05,5.987522053394822e-05,5.4820947326912255e-05,6.087203025424913e-05,5.606481636634803e-05,6.101273207713972e-07,4.932249127195895e-07
157659.69598566502,456093.47327845497,3.8486858938986814e-05,0.0001067040798998,317350.1301597455,222989.3407458166,800736.424155211,813853.9979342313,348653.0321041786,339772.4939484117,4.870004521635594e-05,5.314056265942549e-05,4.998238809804527e-05,5.644018714987426e-05,5.10417517081392e-05,6.0408724779944e-05,6.461561505476637e-07,1.6694869001497452e-06
426456.9494071151,1147488.1369431769,4.897586654922302e-06,7.282290630394326e-05,899640.219327989,517868.187940039,2805041.1238484923,1085896.778441039,1104428.759616026,479683.73178561137,2.2387769871260605e-05,3.5839550949433415e-05,2.6002273470083183e-05,4.078021238972964e-05,3.021983086375959e-05,4.417462072774003e-05,2.1735068393305203e-06,1.969806643657898e-06
207930.8342402353,395444.26699278544,0.0001577905016971,0.0001282995536303,378773.2773228819,198897.3888435933,902519.3944157528,479057.3984991002,428522.9293580138,209513.6890065847,6.37617824592855e-05,5.478377150213563e-05,6.519537254837033e-05,5.757020446898761e-05,6.634840218194424e-05,5.956298981648978e-05,7.270759567264898e-07,1.071650545545828e-06
524836.4888468876,1015297.6001886104,5.94649242551493e-05,6.810730497979442e-05,917312.8982824024,494431.4474810451,2260135.8837581705,1220870.7693896145,961409.4649589768,523528.84298495954,4.5346881934026456e-05,2.8334845039766315e-05,4.85481211675653e-05,3.454619225245716e-05,5.129155656834079e-05,4.013329469454303e-05,1.501372071246719e-06,2.4642992937860687e-06
274924.3629183602,669753.7590938571,0.000172100415035,0.0003924260833451,485530.4887984849,268983.2633790521,1193177.705349401,642802.7884870694,522101.5942787488,291920.01915054297,7.179017563526342e-05,7.28840265223029e-05,7.368370790224947e-05,7.593756587680387e-05,7.515940092381764e-05,7.880000084752883e-05,9.140115613185668e-07,1.135682132188982e-06
268697.1290021248,651153.505052758,6.545971290147334e-05,8.763866900715424e-05,442521.07471176976,303250.5032922708,919506.0269774342,845403.358954772,441262.8223999895,357072.2480221097,4.762102902036708e-05,4.85325315753754e-05,4.9019196241255145e-05,5.17620923330534e-05,4.994759565744576e-05,5.432060669998423e-05,6.13822842202536e-07,1.3698336674350218e-06
418325.6165691833,1061589.996215006,3.742634797903531e-05,0.0001612962348541,693782.2634621665,422813.73400967935,1496441.0491531682,852071.7291442334,686125.0179698236,374205.0165717108,3.704441963064893e-05,4.418842359621217e-05,3.928205540027891e-05,4.8210783087725416e-05,4.0963510612006e-05,5.159753287020856e-05,1.0569473174659342e-06,1.5453849420061438e-06
148490.42156591258,587887.1592273084,5.5698705916521385e-05,0.0004261889730204,388342.45002702926,310415.6659868148,1328885.1310701189,1081342.804096995,508494.9445710145,423866.2964004961,6.728643356744919e-05,8.411697867826624e-05,6.887075458327909e-05,8.838535904037653e-05,7.098392223607065e-05,9.252279073991462e-05,1.0795788929017888e-06,2.0108557097224376e-06
289819.9932088001,449175.8158342874,0.0001412741343678,9.418681289069684e-05,525448.6610897054,208181.49458616084,1367860.5157186058,461264.4244705322,616250.4556510074,206520.4698825848,6.642637013220657e-05,4.800638237636931e-05,6.85346787580672e-05,4.995751450031436e-05,7.04058440838153e-05,5.16750551766338e-05,1.1073656191573172e-06,8.42022193725131e-07
