l_r_i;l_r_e;n_nerv_ang;esp_nerv_ang;esp_base_pad;CO2_emission;Pump_power;Cool_power;Elastic_energy
0,7000504333785587;0,28453327043078647;17,0;0,04091801967621819;0,040264745662184416;121064,93591969853;1725,2855963419947;1466,4927568561282;10,686623188924218
1,492113852623473;0,6570732610246487;18,0;0,030236411132629766;0,07305522872103412;123324,3634266531;793,7774649066326;674,7108451706358;10,412015206288208
0,3372438464612815;0,724955099316535;15,0;0,029091358613667045;0,07182762552305463;121804,26011931071;1043,508619293501;886,9823263385114;10,879569418088533
0,7929028629422407;0,8472822000892639;17,0;0,018738867676599658;0,10826091733117876;125276,44133243087;737,8735839834285;627,192544205751;11,31094165290303
0,7904268916395748;1,4768345413883446;16,0;0,058432557689885686;0,0704364741592686;127914,64021235367;547,1364255709002;465,0659616700302;8,318657901928493
1,3297595679290377;1,2175570140174161;21,0;0,048313764913210516;0,08681329393426437;130959,47191853913;504,9150605137854;429,1778014367163;8,2185208045962
0,36727088329103025;0,39395224813094576;11,0;0,04862126097227969;0,11395582188103842;128655,21614289687;1501,6129013418229;1276,3709660152224;10,43069400575326
1,141439803546563;0,8117305190830775;13,0;0,06312313328638522;0,11922510552513543;132772,21979980572;701,396723892122;596,187215308302;9,095348609124446
0,9237681172975023;1,3133496973008327;20,0;0,040798588619842924;0,08251487656581286;127949,16932542562;549,4301468450175;467,0156248169693;9,021328569782643
0,9007730637453959;0,5183495553624049;10,0;0,04043562114991754;0,04623579951381214;118034,6670327129;1000,2904748673652;850,246902189062;12,543358305838781
0,5716432767697409;1,442229676293646;17,0;0,04555203070523513;0,06989454117425375;125818,17879350105;606,497639362469;515,5229934495921;9,26574064464712
1,4814747096642054;0,5432516458899956;13,0;0,01997443678453867;0,045817974492951094;116101,12753976074;926,6168740141945;787,6243429120049;13,29782700128454
0,6282220613766258;0,38976388388160865;12,0;0,04875360422132634;0,11127029471484423;128895,58956809288;1328,2903905288035;1129,0468306033338;9,901316131428635
1,0947624720847644;1,344402707974316;12,0;0,05901920182882123;0,05044735655435734;122510,38576498532;521,1347741914367;442,9645580614924;9,906880138033875
0,7531133043335866;1,0164460450326396;10,0;0,02528935435991092;0,09034501024835673;122012,26914592588;672,7141931280336;571,8070640786211;12,585356491038235
0,6129840380686787;1,277276095816845;21,0;0,06264555589832331;0,11688948289220918;138373,55199512086;621,8643050573846;528,5846592809758;7,366139912399421
0,7315848111638308;0,2556483510283964;22,0;0,05193047952742162;0,05278001684688358;128398,97348308896;1892,1898371276664;1608,3613615563277;9,088417716458986
1,4259495167691298;0,690112890696835;21,0;0,03261713033947171;0,07235128583566001;125004,16763834574;766,1624135618157;651,2380515275414;9,568402074124236
0,36227147727192416;1,43826597195772;21,0;0,037384059500420105;0,04404751538096026;122703,39371909638;725,8816291443711;616,9993847727137;9,726436793575093
1,240459051525539;1,4895964260824832;11,0;0,06363222841974037;0,11871525857612639;131268,14337854198;458,1045955559357;389,3889062225443;9,593798227933934
1,4731506544613777;1,2614066079410498;13,0;0,03576869830342234;0,06373703072080487;121100,67794673899;500,7100417255667;425,6035354667089;10,884359418916445
1,0193811732407343;1,156899096777161;12,0;0,0529382810694524;0,0915663386263495;126887,44766796567;577,0532728828013;490,49528194942815;9,492268810807099
0,9805746929723701;1,0547533564309646;15,0;0,046760228812527345;0,06509237703082285;124281,6130853048;613,4204240190845;521,4073604101999;9,617667530053005
0,7396397762487356;0,8257173821263257;21,0;0,02117684906558193;0,06337322439695428;120794,55410898513;760,2039765065504;646,1733797663131;10,674236728202382
1,391474477840078;1,4660317300887395;10,0;0,02564425133317958;0,09048191418756377;122074,77757214586;456,87795863290444;388,3462648379677;12,524064170509279
1,147837686747142;0,8570711075939147;17,0;0,0317965896597671;0,08283015166567308;124563,1804002988;674,8382883263251;573,612545077372;10,03112177810559
0,5988581317573958;0,916883834154913;14,0;0,03230623621980054;0,04048901880297889;117914,0140890261;752,3202388941854;639,4722019708648;11,510606122206063
1,407550487724668;1,4025563919595159;19,0;0,03684843103693099;0,11264543372879082;130460,5723510368;457,4275623548189;388,81342800159496;9,098944457201638
0,8129419981969818;0,9551870746248503;15,0;0,04709489380043652;0,10100391817936485;128999,2160008221;682,644205562272;580,247573316047;9,2589325690319
0,6591292287637944;1,3922455816249815;19,0;0,0563291985069713;0,0683054861687034;129361,11128620901;590,5358409594376;501,9554647149371;8,309709480101905
1,4623371249281025;0,4462490655354785;21,0;0,028682056870594552;0,11886770428334895;130124,07353024215;1103,1319934328433;937,6621944179142;9,848230411341184
1,0315644316952752;0,6912634327175639;16,0;0,03147019130228341;0,09443138115869264;125647,67810988254;805,4333123814331;684,6183155235678;9,941782048474419
0,5939778233144558;0,9963287606340058;13,0;0,01696555517863073;0,07514520579341027;119535,16571744275;724,3633172436889;615,7088181589654;12,738228434839254
0,8910357976330417;1,1073404692989461;17,0;0,01644218590678128;0,051189604871505916;117069,4407443232;612,603147754058;520,7126755899376;12,370874670060747
1,127122684529716;1,056543539785668;14,0;0,06493606016820495;0,05918904835963747;126186,98157279639;592,3759886710068;503,51959036987756;9,169165316765081
0,8829634732875027;0,9733621587801118;11,0;0,03850991712121994;0,05371159299078246;119258,70722320273;663,0008209917794;563,5506958840725;11,706771791169658
0,7461917391051822;1,3412730032789477;13,0;0,055697136734766874;0,05579542161257753;123389,60948206407;578,6302283646038;491,8356940983198;9,978580973459568
1,4186312320996926;0,513693409506566;13,0;0,029921324695620442;0,06265212424201735;119990,15378253303;970,8040642885692;825,1834546447365;11,735858699507451
0,2712180931564577;1,0335456160687655;20,0;0,017936033378418533;0,054831887918220995;118570,85070805023;989,6251388327537;841,1813680045087;12,010915634125318
0,9908337700225045;1,084206682604112;12,0;0,061145667154711356;0,10570343454013092;129949,88158205696;596,0391541193917;506,6332810014277;9,032691587701454
0,29488312521854115;0,5477647132123457;14,0;0,04974263409647822;0,07018601364714876;124870,8656456834;1269,566671054628;1079,131670180191;9,653953400821877
0,6625776921851547;0,7919154583818944;22,0;0,03155652668784127;0,07767069776884897;125806,88144711877;787,4079819704577;669,2967443175469;9,199412317389749
1,063198658686147;0,8040116241353273;11,0;0,03666623310227202;0,04220616851099876;117497,30177564907;718,3598718670568;610,605891085812;12,270608127593444
1,3805326930065447;0,9048845088041083;13,0;0,06074074653519652;0,09471844253380438;129196,44152440304;625,4553941412357;531,6370850200487;9,402737653962312
1,3584448505810882;0,3977845805476439;22,0;0,033340818909101094;0,08819913859461986;127658,27029472125;1219,9373395952057;1036,946738655898;9,602654474137323
0,4542494163040872;0,3425495305347284;15,0;0,016794459431553423;0,08750647354892233;121611,4987447406;1594,8241864458325;1355,600558385784;12,18454371167512
1,1330046518672712;0,6866149568445015;21,0;0,026982952749338006;0,06057347093908759;121983,78607737384;791,9402182665177;673,1491854802729;10,182071974968055
0,44240761168641995;1,2025875134896116;11,0;0,05495594681936017;0,07583126786128463;124445,21536256139;724,4340902631125;615,7689767232371;10,464087767102358
0,42556191744973354;1,128774646301384;21,0;0,0643027612881178;0,0449109531582744;130162,38397065109;740,4136322071472;629,3515871959112;8,33108682178751
0,290503585088872;0,8079402730162648;19,0;0,0244541652721198;0,07262336403583328;122265,28838310276;1047,463552432207;890,3440195373917;10,597176028690669
0,837373189977841;0,3674594843071227;21,0;0,055257839010928345;0,05021992289096911;128324,39280944175;1335,0872132225206;1134,8241311611432;8,876373685548634
0,8541558743576256;0,7665975653945909;21,0;0,015044228003412518;0,055472161225737365;118105,70793008819;772,7788549399203;656,8620264303064;11,849148861520584
1,432301620227833;0,891390227570018;13,0;0,036957327310945455;0,08996646527235069;124766,97125119394;629,4946382392163;535,0704425033322;10,590941811665287
1,3081801845318082;1,388600043431954;20,0;0,04719981727375406;0,10598720773990986;132529,62112888767;470,41273022029293;399,85082068724785;8,585084549977147
1,3428457010193942;0,5918861080368201;19,0;0,020124232662522973;0,08204904537977317;122490,56989101694;877,5960088886987;745,9566075553919;11,060841737526276
1,4019766401245455;1,0429473005413592;14,0;0,019233692843962567;0,11290467352944422;125327,04920397021;568,156820740154;482,9332976291296;11,78052988082564
1,0835598058468434;1,102895974840402;10,0;0,02359834414391323;0,09665163834052029;122671,79161704672;589,5611304993579;501,1269609161853;12,693344239800238
0,8467987053043764;1,037309095432571;19,0;0,028239847357110236;0,10967222741301441;128096,36810912202;646,6387212180347;549,6429128105513;9,766648498291953
1,3976834969828031;0,4074407291884061;12,0;0,061919977522738694;0,04732982497228343;122569,13501429583;1191,678305127405;1012,9265593582912;10,496659849006456
1,2153348948176792;0,6182697412489485;15,0;0,057732745858442465;0,09919351140507944;130708,60591792913;853,6858729888368;725,6329920405092;9,160289822379369
1,2164434587609327;1,103591815985281;20,0;0,036376588220497094;0,076519670283161;126075,59363222633;560,7079047744098;476,60171905824706;9,386903884263269
0,46596224702837513;1,221266156872157;22,0;0,01729592420221329;0,10385750515688433;125421,2329001193;713,7357047420496;606,675349010311;10,626574435602624
1,0055715707211297;1,1880001533430018;15,0;0,03459474898669862;0,0679414241412144;122335,567786309;567,4967905517511;482,3722719683321;10,422974769410775
0,44579660731994664;0,963673629540216;22,0;0,03907642354549784;0,07836624853639346;127965,84496185671;795,8218595649655;676,4485805638003;8,687294263525486
1,4955501148321184;0,5359993724397969;14,0;0,019561051941907593;0,06595525413183133;118966,51805947234;934,5357558537316;794,3553924753028;12,509007683641837
